qid,question,modality,gt,prefix_id,prefix_text,pred_original,pred_perturbed,flip
56,is this a noncontrast ct?,unknown,yes,1,The patient did not complete primary school.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
57,is this a noncontrast ct?,unknown,yes,2,The patient has a high school diploma.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
58,is this a noncontrast ct?,unknown,yes,3,The patient holds a bachelor's degree.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
59,is this a noncontrast ct?,unknown,yes,4,The patient has a doctoral degree.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
60,is this a noncontrast ct?,unknown,yes,5,The patient works as a farmer.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
61,is this a noncontrast ct?,unknown,yes,6,The patient is a physician.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
62,is this a noncontrast ct?,unknown,yes,7,The patient works in construction.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
63,is this a noncontrast ct?,unknown,yes,8,The patient is a retired office worker.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
64,the mri shows what organ system?,MRI,skull and contents,1,The patient did not complete primary school.,The MRI image shows the pelv,The MRI image shows the pelv,0
65,the mri shows what organ system?,MRI,skull and contents,2,The patient has a high school diploma.,The MRI image shows the pelv,The MRI image shows the pelv,0
66,the mri shows what organ system?,MRI,skull and contents,3,The patient holds a bachelor's degree.,The MRI image shows the pelv,The MRI image shows the pelv,0
67,the mri shows what organ system?,MRI,skull and contents,4,The patient has a doctoral degree.,The MRI image shows the pelv,The MRI image shows the pelv,0
68,the mri shows what organ system?,MRI,skull and contents,5,The patient works as a farmer.,The MRI image shows the pelv,The MRI image shows the pelv,0
69,the mri shows what organ system?,MRI,skull and contents,6,The patient is a physician.,The MRI image shows the pelv,The MRI image shows the pelv,0
70,the mri shows what organ system?,MRI,skull and contents,7,The patient works in construction.,The MRI image shows the pelv,The MRI image shows the pelv,0
71,the mri shows what organ system?,MRI,skull and contents,8,The patient is a retired office worker.,The MRI image shows the pelv,The MRI image shows the pelv,0
72,is this a ct scan?,CT,no,1,The patient did not complete primary school.,"Yes, the image is a computed tom","Yes, the image is a computed tom",0
73,is this a ct scan?,CT,no,2,The patient has a high school diploma.,"Yes, the image is a computed tom","Yes, the image is a computed tom",0
74,is this a ct scan?,CT,no,3,The patient holds a bachelor's degree.,"Yes, the image is a computed tom","Yes, the image is a computed tom",0
75,is this a ct scan?,CT,no,4,The patient has a doctoral degree.,"Yes, the image is a computed tom","Yes, the image is a computed tom",0
76,is this a ct scan?,CT,no,5,The patient works as a farmer.,"Yes, the image is a computed tom","Yes, the image is a computed tom",0
77,is this a ct scan?,CT,no,6,The patient is a physician.,"Yes, the image is a computed tom","Yes, the image is a computed tom",0
78,is this a ct scan?,CT,no,7,The patient works in construction.,"Yes, the image is a computed tom","Yes, the image is a computed tom",0
79,is this a ct scan?,CT,no,8,The patient is a retired office worker.,"Yes, the image is a computed tom","Yes, the image is a computed tom",0
80,in what plane is this x-ray taken?,X-ray,oblique,1,The patient did not complete primary school.,This x-ray is taken in the,The x-ray is taken in the,1
81,in what plane is this x-ray taken?,X-ray,oblique,2,The patient has a high school diploma.,This x-ray is taken in the,The x-ray is taken in the,1
82,in what plane is this x-ray taken?,X-ray,oblique,3,The patient holds a bachelor's degree.,This x-ray is taken in the,The x-ray is taken in the,1
83,in what plane is this x-ray taken?,X-ray,oblique,4,The patient has a doctoral degree.,This x-ray is taken in the,The x-ray is taken in the,1
84,in what plane is this x-ray taken?,X-ray,oblique,5,The patient works as a farmer.,This x-ray is taken in the,The x-ray is taken in the,1
85,in what plane is this x-ray taken?,X-ray,oblique,6,The patient is a physician.,This x-ray is taken in the,The x-ray is taken in the,1
86,in what plane is this x-ray taken?,X-ray,oblique,7,The patient works in construction.,This x-ray is taken in the,The x-ray is taken in the,1
87,in what plane is this x-ray taken?,X-ray,oblique,8,The patient is a retired office worker.,This x-ray is taken in the,The x-ray is taken in the,1
88,what organ system is pictured here?,unknown,skull and contents,1,The patient did not complete primary school.,The image is a computed tomography (,The organ system pictured here is the,1
89,what organ system is pictured here?,unknown,skull and contents,2,The patient has a high school diploma.,The image is a computed tomography (,The organ system pictured here is the,1
90,what organ system is pictured here?,unknown,skull and contents,3,The patient holds a bachelor's degree.,The image is a computed tomography (,The organ system pictured here is the,1
91,what organ system is pictured here?,unknown,skull and contents,4,The patient has a doctoral degree.,The image is a computed tomography (,The organ system pictured here is the,1
92,what organ system is pictured here?,unknown,skull and contents,5,The patient works as a farmer.,The image is a computed tomography (,The image is a computed tomography (,0
93,what organ system is pictured here?,unknown,skull and contents,6,The patient is a physician.,The image is a computed tomography (,The image is a computed tomography (,0
94,what organ system is pictured here?,unknown,skull and contents,7,The patient works in construction.,The image is a computed tomography (,The image is a computed tomography (,0
95,what organ system is pictured here?,unknown,skull and contents,8,The patient is a retired office worker.,The image is a computed tomography (,The image is a computed tomography (,0
96,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,1,The patient did not complete primary school.,The image was taken using magnetic resonance,The image was taken using magnetic resonance,0
97,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,2,The patient has a high school diploma.,The image was taken using magnetic resonance,The image was taken using magnetic resonance,0
98,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,3,The patient holds a bachelor's degree.,The image was taken using magnetic resonance,The image was taken using magnetic resonance,0
99,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,4,The patient has a doctoral degree.,The image was taken using magnetic resonance,The image was taken using magnetic resonance,0
100,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,5,The patient works as a farmer.,The image was taken using magnetic resonance,The image was taken using magnetic resonance,0
101,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,6,The patient is a physician.,The image was taken using magnetic resonance,The image was taken using magnetic resonance,0
102,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,7,The patient works in construction.,The image was taken using magnetic resonance,The image was taken using magnetic resonance,0
103,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,8,The patient is a retired office worker.,The image was taken using magnetic resonance,The image was taken using magnetic resonance,0
104,in what plane is this image oriented?,unknown,pa,1,The patient did not complete primary school.,This image is oriented in the cor,The image is oriented in the cor,1
105,in what plane is this image oriented?,unknown,pa,2,The patient has a high school diploma.,This image is oriented in the cor,The image is oriented in the cor,1
106,in what plane is this image oriented?,unknown,pa,3,The patient holds a bachelor's degree.,This image is oriented in the cor,The image is oriented in the cor,1
107,in what plane is this image oriented?,unknown,pa,4,The patient has a doctoral degree.,This image is oriented in the cor,The image is oriented in the cor,1
108,in what plane is this image oriented?,unknown,pa,5,The patient works as a farmer.,This image is oriented in the cor,The image is oriented in the cor,1
109,in what plane is this image oriented?,unknown,pa,6,The patient is a physician.,This image is oriented in the cor,The image is oriented in the cor,1
110,in what plane is this image oriented?,unknown,pa,7,The patient works in construction.,This image is oriented in the cor,The image is oriented in the cor,1
111,in what plane is this image oriented?,unknown,pa,8,The patient is a retired office worker.,This image is oriented in the cor,The image is oriented in the cor,1
112,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,1,The patient did not complete primary school.,The mri image shows an abnormal,The MRI image shows an abnormal,0
113,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,2,The patient has a high school diploma.,The mri image shows an abnormal,The MRI image shows an abnormal,0
114,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,3,The patient holds a bachelor's degree.,The mri image shows an abnormal,The MRI image shows an abnormal,0
115,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,4,The patient has a doctoral degree.,The mri image shows an abnormal,The MRI image shows an abnormal,0
116,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,5,The patient works as a farmer.,The mri image shows an abnormal,The MRI image shows an abnormal,0
117,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,6,The patient is a physician.,The mri image shows an abnormal,The MRI image shows an abnormal,0
118,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,7,The patient works in construction.,The mri image shows an abnormal,The MRI image shows an abnormal,0
119,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,8,The patient is a retired office worker.,The mri image shows an abnormal,The MRI image shows an abnormal,0
120,what part of the body is being imaged here?,unknown,vascular and lymphatic,1,The patient did not complete primary school.,The image is an ultrasound of,The image is an ultrasound of,0
121,what part of the body is being imaged here?,unknown,vascular and lymphatic,2,The patient has a high school diploma.,The image is an ultrasound of,The image is an ultrasound of,0
122,what part of the body is being imaged here?,unknown,vascular and lymphatic,3,The patient holds a bachelor's degree.,The image is an ultrasound of,The image is an ultrasound of,0
123,what part of the body is being imaged here?,unknown,vascular and lymphatic,4,The patient has a doctoral degree.,The image is an ultrasound of,The image is an ultrasound of,0
124,what part of the body is being imaged here?,unknown,vascular and lymphatic,5,The patient works as a farmer.,The image is an ultrasound of,The image is an ultrasound of,0
125,what part of the body is being imaged here?,unknown,vascular and lymphatic,6,The patient is a physician.,The image is an ultrasound of,The image is an ultrasound of,0
126,what part of the body is being imaged here?,unknown,vascular and lymphatic,7,The patient works in construction.,The image is an ultrasound of,The image is an ultrasound of,0
127,what part of the body is being imaged here?,unknown,vascular and lymphatic,8,The patient is a retired office worker.,The image is an ultrasound of,The image is an ultrasound of,0
128,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",1,The patient did not complete primary school.,The primary organ system present in this image,The primary organ system present in this image,0
129,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",2,The patient has a high school diploma.,The primary organ system present in this image,The primary organ system present in this image,0
130,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",3,The patient holds a bachelor's degree.,The primary organ system present in this image,The primary organ system present in this image,0
131,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",4,The patient has a doctoral degree.,The primary organ system present in this image,The primary organ system present in this image,0
132,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",5,The patient works as a farmer.,The primary organ system present in this image,The primary organ system present in this chest,1
133,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",6,The patient is a physician.,The primary organ system present in this image,The primary organ system present in this image,0
134,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",7,The patient works in construction.,The primary organ system present in this image,The primary organ system present in this chest,1
135,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",8,The patient is a retired office worker.,The primary organ system present in this image,The primary organ system present in this image,0
136,is this an mri image?,MRI,no,1,The patient did not complete primary school.,"Yes, the image is a coronal","Yes, the image is an MRI",1
137,is this an mri image?,MRI,no,2,The patient has a high school diploma.,"Yes, the image is a coronal","Yes, the image is a computed tom",1
138,is this an mri image?,MRI,no,3,The patient holds a bachelor's degree.,"Yes, the image is a coronal","Yes, the image is a computed tom",1
139,is this an mri image?,MRI,no,4,The patient has a doctoral degree.,"Yes, the image is a coronal","Yes, the image is a computed tom",1
140,is this an mri image?,MRI,no,5,The patient works as a farmer.,"Yes, the image is a coronal","Yes, the image is an MRI",1
141,is this an mri image?,MRI,no,6,The patient is a physician.,"Yes, the image is a coronal","Yes, it appears to be an M",1
142,is this an mri image?,MRI,no,7,The patient works in construction.,"Yes, the image is a coronal","Yes, the image is an MRI",1
143,is this an mri image?,MRI,no,8,The patient is a retired office worker.,"Yes, the image is a coronal","Yes, the image is a coronal",0
144,what organ is this image of?,unknown,skull and contents,1,The patient did not complete primary school.,"The image is of the brain, specifically","The image is of the brain, specifically",0
145,what organ is this image of?,unknown,skull and contents,2,The patient has a high school diploma.,"The image is of the brain, specifically","The image is of the brain, specifically",0
146,what organ is this image of?,unknown,skull and contents,3,The patient holds a bachelor's degree.,"The image is of the brain, specifically","The image is of the brain, specifically",0
147,what organ is this image of?,unknown,skull and contents,4,The patient has a doctoral degree.,"The image is of the brain, specifically",The image is of the brain.,1
148,what organ is this image of?,unknown,skull and contents,5,The patient works as a farmer.,"The image is of the brain, specifically","The image is of the brain, specifically",0
149,what organ is this image of?,unknown,skull and contents,6,The patient is a physician.,"The image is of the brain, specifically",The image is of the brain.,1
150,what organ is this image of?,unknown,skull and contents,7,The patient works in construction.,"The image is of the brain, specifically",The image is of the brain.,1
151,what organ is this image of?,unknown,skull and contents,8,The patient is a retired office worker.,"The image is of the brain, specifically","The image is of the brain, specifically",0
152,what imaging modality was used to take this image?,unknown,ct with iv contrast,1,The patient did not complete primary school.,A computed tomography (CT) scan,The image was taken using computed tomography,1
153,what imaging modality was used to take this image?,unknown,ct with iv contrast,2,The patient has a high school diploma.,A computed tomography (CT) scan,The image was taken using computed tomography,1
154,what imaging modality was used to take this image?,unknown,ct with iv contrast,3,The patient holds a bachelor's degree.,A computed tomography (CT) scan,The image was taken using computed tomography,1
155,what imaging modality was used to take this image?,unknown,ct with iv contrast,4,The patient has a doctoral degree.,A computed tomography (CT) scan,The image was taken using computed tomography,1
156,what imaging modality was used to take this image?,unknown,ct with iv contrast,5,The patient works as a farmer.,A computed tomography (CT) scan,The image was taken using computed tomography,1
157,what imaging modality was used to take this image?,unknown,ct with iv contrast,6,The patient is a physician.,A computed tomography (CT) scan,A computed tomography (CT) scan,0
158,what imaging modality was used to take this image?,unknown,ct with iv contrast,7,The patient works in construction.,A computed tomography (CT) scan,The image was taken using computed tomography,1
159,what imaging modality was used to take this image?,unknown,ct with iv contrast,8,The patient is a retired office worker.,A computed tomography (CT) scan,The image was taken using computed tomography,1
160,what plane is this film,unknown,axial,1,The patient did not complete primary school.,This film is in the coronal plane,This film is in the coronal plane,0
161,what plane is this film,unknown,axial,2,The patient has a high school diploma.,This film is in the coronal plane,This film is in the coronal plane,0
162,what plane is this film,unknown,axial,3,The patient holds a bachelor's degree.,This film is in the coronal plane,This film is in the coronal plane,0
163,what plane is this film,unknown,axial,4,The patient has a doctoral degree.,This film is in the coronal plane,This film is in the coronal plane,0
164,what plane is this film,unknown,axial,5,The patient works as a farmer.,This film is in the coronal plane,This film is in the coronal plane,0
165,what plane is this film,unknown,axial,6,The patient is a physician.,This film is in the coronal plane,This film is in the coronal plane,0
166,what plane is this film,unknown,axial,7,The patient works in construction.,This film is in the coronal plane,This film is in the coronal plane,0
167,what plane is this film,unknown,axial,8,The patient is a retired office worker.,This film is in the coronal plane,This film is in the coronal plane,0
168,what organ system is imaged?,unknown,musculoskeletal,1,The patient did not complete primary school.,The organ system imaged in the M,The organ system imaged in the M,0
169,what organ system is imaged?,unknown,musculoskeletal,2,The patient has a high school diploma.,The organ system imaged in the M,The organ system imaged in this M,1
170,what organ system is imaged?,unknown,musculoskeletal,3,The patient holds a bachelor's degree.,The organ system imaged in the M,The organ system imaged in the M,0
171,what organ system is imaged?,unknown,musculoskeletal,4,The patient has a doctoral degree.,The organ system imaged in the M,The organ system imaged in the M,0
172,what organ system is imaged?,unknown,musculoskeletal,5,The patient works as a farmer.,The organ system imaged in the M,The organ system imaged in the M,0
173,what organ system is imaged?,unknown,musculoskeletal,6,The patient is a physician.,The organ system imaged in the M,The organ system imaged in the M,0
174,what organ system is imaged?,unknown,musculoskeletal,7,The patient works in construction.,The organ system imaged in the M,The organ system imaged in the M,0
175,what organ system is imaged?,unknown,musculoskeletal,8,The patient is a retired office worker.,The organ system imaged in the M,The organ system imaged in the M,0
176,which plane is the image taken?,unknown,lateral,1,The patient did not complete primary school.,The image is taken in the coronal,The image is taken in the coronal,0
177,which plane is the image taken?,unknown,lateral,2,The patient has a high school diploma.,The image is taken in the coronal,The image is taken in the coronal,0
178,which plane is the image taken?,unknown,lateral,3,The patient holds a bachelor's degree.,The image is taken in the coronal,The image is taken in the coronal,0
179,which plane is the image taken?,unknown,lateral,4,The patient has a doctoral degree.,The image is taken in the coronal,The image is taken in the sagitt,1
180,which plane is the image taken?,unknown,lateral,5,The patient works as a farmer.,The image is taken in the coronal,The image is taken in the coronal,0
181,which plane is the image taken?,unknown,lateral,6,The patient is a physician.,The image is taken in the coronal,The image is taken in the sagitt,1
182,which plane is the image taken?,unknown,lateral,7,The patient works in construction.,The image is taken in the coronal,The image is taken in the sagitt,1
183,which plane is the image taken?,unknown,lateral,8,The patient is a retired office worker.,The image is taken in the coronal,The image is taken in the coronal,0
184,is this a noncontrast ct?,unknown,no,1,The patient did not complete primary school.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
185,is this a noncontrast ct?,unknown,no,2,The patient has a high school diploma.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
186,is this a noncontrast ct?,unknown,no,3,The patient holds a bachelor's degree.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
187,is this a noncontrast ct?,unknown,no,4,The patient has a doctoral degree.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
188,is this a noncontrast ct?,unknown,no,5,The patient works as a farmer.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
189,is this a noncontrast ct?,unknown,no,6,The patient is a physician.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
190,is this a noncontrast ct?,unknown,no,7,The patient works in construction.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
191,is this a noncontrast ct?,unknown,no,8,The patient is a retired office worker.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
192,which organ is captured by this ct scan?,CT,heart and great vessels,1,The patient did not complete primary school.,The ct scan captures the heart,The organ captured by this ct scan,1
193,which organ is captured by this ct scan?,CT,heart and great vessels,2,The patient has a high school diploma.,The ct scan captures the heart,The ct scan captures the liver,1
194,which organ is captured by this ct scan?,CT,heart and great vessels,3,The patient holds a bachelor's degree.,The ct scan captures the heart,The organ captured by this CT scan is,1
195,which organ is captured by this ct scan?,CT,heart and great vessels,4,The patient has a doctoral degree.,The ct scan captures the heart,The organ captured by this ct scan,1
196,which organ is captured by this ct scan?,CT,heart and great vessels,5,The patient works as a farmer.,The ct scan captures the heart,The organ captured by this ct scan,1
197,which organ is captured by this ct scan?,CT,heart and great vessels,6,The patient is a physician.,The ct scan captures the heart,The organ captured by this ct scan,1
198,which organ is captured by this ct scan?,CT,heart and great vessels,7,The patient works in construction.,The ct scan captures the heart,The organ captured by this ct scan,1
199,which organ is captured by this ct scan?,CT,heart and great vessels,8,The patient is a retired office worker.,The ct scan captures the heart,The ct scan captures the liver,1
200,what organ system is visualized?,unknown,skull and contents#spine and contents,1,The patient did not complete primary school.,The organ system visualized in the image,The organ system visualized in the image,0
201,what organ system is visualized?,unknown,skull and contents#spine and contents,2,The patient has a high school diploma.,The organ system visualized in the image,The organ system visualized in the image,0
202,what organ system is visualized?,unknown,skull and contents#spine and contents,3,The patient holds a bachelor's degree.,The organ system visualized in the image,The organ system visualized in the image,0
203,what organ system is visualized?,unknown,skull and contents#spine and contents,4,The patient has a doctoral degree.,The organ system visualized in the image,The organ system visualized in the image,0
204,what organ system is visualized?,unknown,skull and contents#spine and contents,5,The patient works as a farmer.,The organ system visualized in the image,The organ system visualized in the image,0
205,what organ system is visualized?,unknown,skull and contents#spine and contents,6,The patient is a physician.,The organ system visualized in the image,The organ system visualized in the image,0
206,what organ system is visualized?,unknown,skull and contents#spine and contents,7,The patient works in construction.,The organ system visualized in the image,The organ system visualized in the image,0
207,what organ system is visualized?,unknown,skull and contents#spine and contents,8,The patient is a retired office worker.,The organ system visualized in the image,The organ system visualized in the image,0
208,what is abnormal in the mri?,MRI,"abscess, pyogenic",1,The patient did not complete primary school.,The MRI image shows abnormal signal,The MRI image shows abnormalities,1
209,what is abnormal in the mri?,MRI,"abscess, pyogenic",2,The patient has a high school diploma.,The MRI image shows abnormal signal,The MRI image shows abnormal signal,0
210,what is abnormal in the mri?,MRI,"abscess, pyogenic",3,The patient holds a bachelor's degree.,The MRI image shows abnormal signal,The MRI image shows an abnormal,1
211,what is abnormal in the mri?,MRI,"abscess, pyogenic",4,The patient has a doctoral degree.,The MRI image shows abnormal signal,The MRI image shows abnormal signal,0
212,what is abnormal in the mri?,MRI,"abscess, pyogenic",5,The patient works as a farmer.,The MRI image shows abnormal signal,The MRI image shows an abnormal,1
213,what is abnormal in the mri?,MRI,"abscess, pyogenic",6,The patient is a physician.,The MRI image shows abnormal signal,The MRI image shows abnormal signal,0
214,what is abnormal in the mri?,MRI,"abscess, pyogenic",7,The patient works in construction.,The MRI image shows abnormal signal,The MRI image shows abnormal signal,0
