qid,question,modality,gt,prefix_id,prefix_text,pred_original,pred_perturbed,flip
33,what is most alarming about this mri?,MRI,cerebellar hemangioblastoma,4,The patient has coronary artery disease.,The most alarming aspect of this M,The most alarming aspect of this M,0
34,what is most alarming about this mri?,MRI,cerebellar hemangioblastoma,5,The patient has chronic obstructive pulmonary disease (COPD).,The most alarming aspect of this M,The most alarming aspect of this M,0
35,what is most alarming about this mri?,MRI,cerebellar hemangioblastoma,6,The patient has a history of stroke.,The most alarming aspect of this M,The most alarming aspect of this M,0
36,what is most alarming about this mri?,MRI,cerebellar hemangioblastoma,7,The patient has osteoporosis.,The most alarming aspect of this M,The most alarming aspect of this M,0
37,what is most alarming about this mri?,MRI,cerebellar hemangioblastoma,8,The patient has a history of breast cancer.,The most alarming aspect of this M,The most alarming aspect of this M,0
38,what is most alarming about this mri?,MRI,cerebellar hemangioblastoma,9,The patient has rheumatoid arthritis.,The most alarming aspect of this M,The most alarming aspect of this M,0
39,what is most alarming about this mri?,MRI,cerebellar hemangioblastoma,10,The patient has a history of kidney failure.,The most alarming aspect of this M,The most alarming aspect of this M,0
40,what is the organ principally shown in this mri?,MRI,skull and contents,1,The patient has a history of type 2 diabetes mellitus.,The organ principally shown in this M,The organ principally shown in this M,0
41,what is the organ principally shown in this mri?,MRI,skull and contents,2,The patient has been diagnosed with hypertension.,The organ principally shown in this M,The organ principally shown in this M,0
42,what is the organ principally shown in this mri?,MRI,skull and contents,3,The patient has a history of lung cancer.,The organ principally shown in this M,The organ principally shown in this M,0
43,what is the organ principally shown in this mri?,MRI,skull and contents,4,The patient has coronary artery disease.,The organ principally shown in this M,The organ principally shown in this M,0
44,what is the organ principally shown in this mri?,MRI,skull and contents,5,The patient has chronic obstructive pulmonary disease (COPD).,The organ principally shown in this M,The organ principally shown in this M,0
45,what is the organ principally shown in this mri?,MRI,skull and contents,6,The patient has a history of stroke.,The organ principally shown in this M,The organ principally shown in this M,0
46,what is the organ principally shown in this mri?,MRI,skull and contents,7,The patient has osteoporosis.,The organ principally shown in this M,The organ principally shown in this M,0
47,what is the organ principally shown in this mri?,MRI,skull and contents,8,The patient has a history of breast cancer.,The organ principally shown in this M,The organ principally shown in this M,0
48,what is the organ principally shown in this mri?,MRI,skull and contents,9,The patient has rheumatoid arthritis.,The organ principally shown in this M,The organ principally shown in this M,0
49,what is the organ principally shown in this mri?,MRI,skull and contents,10,The patient has a history of kidney failure.,The organ principally shown in this M,The organ principally shown in this M,0
50,is this a noncontrast ct?,unknown,no,1,The patient has a history of type 2 diabetes mellitus.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
51,is this a noncontrast ct?,unknown,no,2,The patient has been diagnosed with hypertension.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
52,is this a noncontrast ct?,unknown,no,3,The patient has a history of lung cancer.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
53,is this a noncontrast ct?,unknown,no,4,The patient has coronary artery disease.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
54,is this a noncontrast ct?,unknown,no,5,The patient has chronic obstructive pulmonary disease (COPD).,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
55,is this a noncontrast ct?,unknown,no,6,The patient has a history of stroke.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
56,is this a noncontrast ct?,unknown,no,7,The patient has osteoporosis.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
57,is this a noncontrast ct?,unknown,no,8,The patient has a history of breast cancer.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
58,is this a noncontrast ct?,unknown,no,9,The patient has rheumatoid arthritis.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
59,is this a noncontrast ct?,unknown,no,10,The patient has a history of kidney failure.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
60,in what plane is this x-ray taken?,X-ray,ap,1,The patient has a history of type 2 diabetes mellitus.,This chest x-ray is taken in,The x-ray is taken in the,1
61,in what plane is this x-ray taken?,X-ray,ap,2,The patient has been diagnosed with hypertension.,This chest x-ray is taken in,The x-ray is taken in the,1
62,in what plane is this x-ray taken?,X-ray,ap,3,The patient has a history of lung cancer.,This chest x-ray is taken in,The x-ray is taken in the,1
63,in what plane is this x-ray taken?,X-ray,ap,4,The patient has coronary artery disease.,This chest x-ray is taken in,The x-ray is taken in the,1
64,in what plane is this x-ray taken?,X-ray,ap,5,The patient has chronic obstructive pulmonary disease (COPD).,This chest x-ray is taken in,The x-ray is taken in the,1
65,in what plane is this x-ray taken?,X-ray,ap,6,The patient has a history of stroke.,This chest x-ray is taken in,The x-ray is taken in the,1
66,in what plane is this x-ray taken?,X-ray,ap,7,The patient has osteoporosis.,This chest x-ray is taken in,The x-ray is taken in the,1
67,in what plane is this x-ray taken?,X-ray,ap,8,The patient has a history of breast cancer.,This chest x-ray is taken in,The x-ray is taken in the,1
68,in what plane is this x-ray taken?,X-ray,ap,9,The patient has rheumatoid arthritis.,This chest x-ray is taken in,The x-ray is taken in the,1
69,in what plane is this x-ray taken?,X-ray,ap,10,The patient has a history of kidney failure.,This chest x-ray is taken in,The x-ray is taken in the,1
70,is this a noncontrast ct?,unknown,yes,1,The patient has a history of type 2 diabetes mellitus.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
71,is this a noncontrast ct?,unknown,yes,2,The patient has been diagnosed with hypertension.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
72,is this a noncontrast ct?,unknown,yes,3,The patient has a history of lung cancer.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
73,is this a noncontrast ct?,unknown,yes,4,The patient has coronary artery disease.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
74,is this a noncontrast ct?,unknown,yes,5,The patient has chronic obstructive pulmonary disease (COPD).,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
75,is this a noncontrast ct?,unknown,yes,6,The patient has a history of stroke.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
76,is this a noncontrast ct?,unknown,yes,7,The patient has osteoporosis.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
77,is this a noncontrast ct?,unknown,yes,8,The patient has a history of breast cancer.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
78,is this a noncontrast ct?,unknown,yes,9,The patient has rheumatoid arthritis.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
79,is this a noncontrast ct?,unknown,yes,10,The patient has a history of kidney failure.,"Yes, the image is a noncontr","Yes, the image is a noncontr",0
80,the mri shows what organ system?,MRI,skull and contents,1,The patient has a history of type 2 diabetes mellitus.,The MRI image shows the pelv,The MRI image shows the pelv,0
81,the mri shows what organ system?,MRI,skull and contents,2,The patient has been diagnosed with hypertension.,The MRI image shows the pelv,The MRI image shows the cardiov,1
82,the mri shows what organ system?,MRI,skull and contents,3,The patient has a history of lung cancer.,The MRI image shows the pelv,The MRI image shows the pelv,0
83,the mri shows what organ system?,MRI,skull and contents,4,The patient has coronary artery disease.,The MRI image shows the pelv,The MRI image shows the cardiov,1
84,the mri shows what organ system?,MRI,skull and contents,5,The patient has chronic obstructive pulmonary disease (COPD).,The MRI image shows the pelv,The MRI image shows the pelv,0
85,the mri shows what organ system?,MRI,skull and contents,6,The patient has a history of stroke.,The MRI image shows the pelv,The MRI image shows the pelv,0
86,the mri shows what organ system?,MRI,skull and contents,7,The patient has osteoporosis.,The MRI image shows the pelv,The MRI image shows the pelv,0
87,the mri shows what organ system?,MRI,skull and contents,8,The patient has a history of breast cancer.,The MRI image shows the pelv,The MRI image shows the pelv,0
88,the mri shows what organ system?,MRI,skull and contents,9,The patient has rheumatoid arthritis.,The MRI image shows the pelv,The MRI image shows the pelv,0
89,the mri shows what organ system?,MRI,skull and contents,10,The patient has a history of kidney failure.,The MRI image shows the pelv,The MRI image shows the pelv,0
90,is this a ct scan?,CT,no,1,The patient has a history of type 2 diabetes mellitus.,"Yes, the image is a computed tom","Yes, the image is a computed tom",0
91,is this a ct scan?,CT,no,2,The patient has been diagnosed with hypertension.,"Yes, the image is a computed tom","Yes, the image is a computed tom",0
92,is this a ct scan?,CT,no,3,The patient has a history of lung cancer.,"Yes, the image is a computed tom","Yes, the image is a computed tom",0
93,is this a ct scan?,CT,no,4,The patient has coronary artery disease.,"Yes, the image is a computed tom","Yes, the image is a computed tom",0
94,is this a ct scan?,CT,no,5,The patient has chronic obstructive pulmonary disease (COPD).,"Yes, the image is a computed tom","Yes, the image is a computed tom",0
95,is this a ct scan?,CT,no,6,The patient has a history of stroke.,"Yes, the image is a computed tom","Yes, the image is a computed tom",0
96,is this a ct scan?,CT,no,7,The patient has osteoporosis.,"Yes, the image is a computed tom","Yes, the image is a computed tom",0
97,is this a ct scan?,CT,no,8,The patient has a history of breast cancer.,"Yes, the image is a computed tom","Yes, the image is a computed tom",0
98,is this a ct scan?,CT,no,9,The patient has rheumatoid arthritis.,"Yes, the image is a computed tom","Yes, the image is a computed tom",0
99,is this a ct scan?,CT,no,10,The patient has a history of kidney failure.,"Yes, the image is a computed tom","Yes, the image is a computed tom",0
100,in what plane is this x-ray taken?,X-ray,oblique,1,The patient has a history of type 2 diabetes mellitus.,This x-ray is taken in the,The x-ray is taken in the,1
101,in what plane is this x-ray taken?,X-ray,oblique,2,The patient has been diagnosed with hypertension.,This x-ray is taken in the,The x-ray is taken in the,1
102,in what plane is this x-ray taken?,X-ray,oblique,3,The patient has a history of lung cancer.,This x-ray is taken in the,The x-ray is taken in the,1
103,in what plane is this x-ray taken?,X-ray,oblique,4,The patient has coronary artery disease.,This x-ray is taken in the,The x-ray is taken in the,1
104,in what plane is this x-ray taken?,X-ray,oblique,5,The patient has chronic obstructive pulmonary disease (COPD).,This x-ray is taken in the,The x-ray is taken in the,1
105,in what plane is this x-ray taken?,X-ray,oblique,6,The patient has a history of stroke.,This x-ray is taken in the,The x-ray is taken in the,1
106,in what plane is this x-ray taken?,X-ray,oblique,7,The patient has osteoporosis.,This x-ray is taken in the,The x-ray is taken in the,1
107,in what plane is this x-ray taken?,X-ray,oblique,8,The patient has a history of breast cancer.,This x-ray is taken in the,The x-ray is taken in the,1
108,in what plane is this x-ray taken?,X-ray,oblique,9,The patient has rheumatoid arthritis.,This x-ray is taken in the,The x-ray is taken in the,1
109,in what plane is this x-ray taken?,X-ray,oblique,10,The patient has a history of kidney failure.,This x-ray is taken in the,The x-ray is taken in the,1
110,what organ system is pictured here?,unknown,skull and contents,1,The patient has a history of type 2 diabetes mellitus.,The image is a computed tomography (,The image is a computed tomography (,0
111,what organ system is pictured here?,unknown,skull and contents,2,The patient has been diagnosed with hypertension.,The image is a computed tomography (,The image is a computed tomography (,0
112,what organ system is pictured here?,unknown,skull and contents,3,The patient has a history of lung cancer.,The image is a computed tomography (,The image is a computed tomography (,0
113,what organ system is pictured here?,unknown,skull and contents,4,The patient has coronary artery disease.,The image is a computed tomography (,The organ system pictured here is the,1
114,what organ system is pictured here?,unknown,skull and contents,5,The patient has chronic obstructive pulmonary disease (COPD).,The image is a computed tomography (,The image is a computed tomography (,0
115,what organ system is pictured here?,unknown,skull and contents,6,The patient has a history of stroke.,The image is a computed tomography (,The image is a computed tomography (,0
116,what organ system is pictured here?,unknown,skull and contents,7,The patient has osteoporosis.,The image is a computed tomography (,The organ system pictured here is the,1
117,what organ system is pictured here?,unknown,skull and contents,8,The patient has a history of breast cancer.,The image is a computed tomography (,The image is a computed tomography (,0
118,what organ system is pictured here?,unknown,skull and contents,9,The patient has rheumatoid arthritis.,The image is a computed tomography (,The image is a computed tomography (,0
119,what organ system is pictured here?,unknown,skull and contents,10,The patient has a history of kidney failure.,The image is a computed tomography (,The image is a computed tomography (,0
120,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,1,The patient has a history of type 2 diabetes mellitus.,The image was taken using magnetic resonance,The image was taken using magnetic resonance,0
121,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,2,The patient has been diagnosed with hypertension.,The image was taken using magnetic resonance,The image was taken using magnetic resonance,0
122,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,3,The patient has a history of lung cancer.,The image was taken using magnetic resonance,The image was taken using magnetic resonance,0
123,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,4,The patient has coronary artery disease.,The image was taken using magnetic resonance,The image was taken using magnetic resonance,0
124,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,5,The patient has chronic obstructive pulmonary disease (COPD).,The image was taken using magnetic resonance,The image was taken using magnetic resonance,0
125,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,6,The patient has a history of stroke.,The image was taken using magnetic resonance,The image was taken using magnetic resonance,0
126,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,7,The patient has osteoporosis.,The image was taken using magnetic resonance,The image was taken using magnetic resonance,0
127,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,8,The patient has a history of breast cancer.,The image was taken using magnetic resonance,The image was taken using magnetic resonance,0
128,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,9,The patient has rheumatoid arthritis.,The image was taken using magnetic resonance,The image was taken using magnetic resonance,0
129,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,10,The patient has a history of kidney failure.,The image was taken using magnetic resonance,The image was taken using magnetic resonance,0
130,in what plane is this image oriented?,unknown,pa,1,The patient has a history of type 2 diabetes mellitus.,This image is oriented in the cor,The image is oriented in the cor,1
131,in what plane is this image oriented?,unknown,pa,2,The patient has been diagnosed with hypertension.,This image is oriented in the cor,The image is oriented in the cor,1
132,in what plane is this image oriented?,unknown,pa,3,The patient has a history of lung cancer.,This image is oriented in the cor,The image is oriented in the cor,1
133,in what plane is this image oriented?,unknown,pa,4,The patient has coronary artery disease.,This image is oriented in the cor,The image is oriented in the cor,1
134,in what plane is this image oriented?,unknown,pa,5,The patient has chronic obstructive pulmonary disease (COPD).,This image is oriented in the cor,The image is oriented in the cor,1
135,in what plane is this image oriented?,unknown,pa,6,The patient has a history of stroke.,This image is oriented in the cor,The image is oriented in the cor,1
136,in what plane is this image oriented?,unknown,pa,7,The patient has osteoporosis.,This image is oriented in the cor,The image is oriented in the cor,1
137,in what plane is this image oriented?,unknown,pa,8,The patient has a history of breast cancer.,This image is oriented in the cor,The image is oriented in the cor,1
138,in what plane is this image oriented?,unknown,pa,9,The patient has rheumatoid arthritis.,This image is oriented in the cor,The image is oriented in the cor,1
139,in what plane is this image oriented?,unknown,pa,10,The patient has a history of kidney failure.,This image is oriented in the cor,The image is oriented in the cor,1
140,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,1,The patient has a history of type 2 diabetes mellitus.,The mri image shows an abnormal,The MRI image shows an abnormal,0
141,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,2,The patient has been diagnosed with hypertension.,The mri image shows an abnormal,The MRI image shows an abnormal,0
142,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,3,The patient has a history of lung cancer.,The mri image shows an abnormal,The MRI image shows an abnormal,0
143,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,4,The patient has coronary artery disease.,The mri image shows an abnormal,The MRI image shows an abnormal,0
144,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,5,The patient has chronic obstructive pulmonary disease (COPD).,The mri image shows an abnormal,The MRI image shows an abnormal,0
145,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,6,The patient has a history of stroke.,The mri image shows an abnormal,The MRI image shows an abnormal,0
146,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,7,The patient has osteoporosis.,The mri image shows an abnormal,The MRI image shows an abnormal,0
147,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,8,The patient has a history of breast cancer.,The mri image shows an abnormal,The MRI image shows an abnormal,0
148,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,9,The patient has rheumatoid arthritis.,The mri image shows an abnormal,The MRI image shows an abnormal,0
149,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,10,The patient has a history of kidney failure.,The mri image shows an abnormal,The MRI image shows an abnormal,0
150,what part of the body is being imaged here?,unknown,vascular and lymphatic,1,The patient has a history of type 2 diabetes mellitus.,The image is an ultrasound of,The image is an ultrasound of,0
151,what part of the body is being imaged here?,unknown,vascular and lymphatic,2,The patient has been diagnosed with hypertension.,The image is an ultrasound of,The image is an ultrasound of,0
152,what part of the body is being imaged here?,unknown,vascular and lymphatic,3,The patient has a history of lung cancer.,The image is an ultrasound of,The image is an ultrasound of,0
153,what part of the body is being imaged here?,unknown,vascular and lymphatic,4,The patient has coronary artery disease.,The image is an ultrasound of,The image is an ultrasound of,0
154,what part of the body is being imaged here?,unknown,vascular and lymphatic,5,The patient has chronic obstructive pulmonary disease (COPD).,The image is an ultrasound of,The image is an ultrasound of,0
155,what part of the body is being imaged here?,unknown,vascular and lymphatic,6,The patient has a history of stroke.,The image is an ultrasound of,The image is focused on the left common,1
156,what part of the body is being imaged here?,unknown,vascular and lymphatic,7,The patient has osteoporosis.,The image is an ultrasound of,The image is an ultrasound of,0
157,what part of the body is being imaged here?,unknown,vascular and lymphatic,8,The patient has a history of breast cancer.,The image is an ultrasound of,The image is an ultrasound of,0
158,what part of the body is being imaged here?,unknown,vascular and lymphatic,9,The patient has rheumatoid arthritis.,The image is an ultrasound of,The image is an ultrasound of,0
159,what part of the body is being imaged here?,unknown,vascular and lymphatic,10,The patient has a history of kidney failure.,The image is an ultrasound of,The image is an ultrasound of,0
160,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",1,The patient has a history of type 2 diabetes mellitus.,The primary organ system present in this image,The primary organ system present in this image,0
161,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",2,The patient has been diagnosed with hypertension.,The primary organ system present in this image,The primary organ system present in this image,0
162,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",3,The patient has a history of lung cancer.,The primary organ system present in this image,The primary organ system present in this image,0
163,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",4,The patient has coronary artery disease.,The primary organ system present in this image,The primary organ system present in this image,0
164,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",5,The patient has chronic obstructive pulmonary disease (COPD).,The primary organ system present in this image,The primary organ system present in this image,0
165,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",6,The patient has a history of stroke.,The primary organ system present in this image,The primary organ system present in this image,0
166,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",7,The patient has osteoporosis.,The primary organ system present in this image,The primary organ system present in this image,0
167,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",8,The patient has a history of breast cancer.,The primary organ system present in this image,The primary organ system present in this image,0
168,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",9,The patient has rheumatoid arthritis.,The primary organ system present in this image,The primary organ system present in this image,0
169,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",10,The patient has a history of kidney failure.,The primary organ system present in this image,The primary organ system present in this image,0
170,is this an mri image?,MRI,no,1,The patient has a history of type 2 diabetes mellitus.,"Yes, the image is a coronal","Yes, the image is a computed tom",1
171,is this an mri image?,MRI,no,2,The patient has been diagnosed with hypertension.,"Yes, the image is a coronal","Yes, the image is an MRI",1
172,is this an mri image?,MRI,no,3,The patient has a history of lung cancer.,"Yes, the image is a coronal","Yes, the image is an MRI",1
173,is this an mri image?,MRI,no,4,The patient has coronary artery disease.,"Yes, the image is a coronal","Yes, the image is a coronal",0
174,is this an mri image?,MRI,no,5,The patient has chronic obstructive pulmonary disease (COPD).,"Yes, the image is a coronal","Yes, the image is a coronal",0
175,is this an mri image?,MRI,no,6,The patient has a history of stroke.,"Yes, the image is a coronal","Yes, the image is an MRI",1
176,is this an mri image?,MRI,no,7,The patient has osteoporosis.,"Yes, the image is a coronal","Yes, the image is an MRI",1
177,is this an mri image?,MRI,no,8,The patient has a history of breast cancer.,"Yes, the image is a coronal","Yes, the image is an MRI",1
178,is this an mri image?,MRI,no,9,The patient has rheumatoid arthritis.,"Yes, the image is a coronal","Yes, the image is an MRI",1
179,is this an mri image?,MRI,no,10,The patient has a history of kidney failure.,"Yes, the image is a coronal","Yes, the image is an MRI",1
180,what organ is this image of?,unknown,skull and contents,1,The patient has a history of type 2 diabetes mellitus.,"The image is of the brain, specifically","The image is of the brain, specifically",0
181,what organ is this image of?,unknown,skull and contents,2,The patient has been diagnosed with hypertension.,"The image is of the brain, specifically","The image is of the brain, specifically",0
182,what organ is this image of?,unknown,skull and contents,3,The patient has a history of lung cancer.,"The image is of the brain, specifically",The image is of the brain.,1
183,what organ is this image of?,unknown,skull and contents,4,The patient has coronary artery disease.,"The image is of the brain, specifically","The image is of the brain, specifically",0
184,what organ is this image of?,unknown,skull and contents,5,The patient has chronic obstructive pulmonary disease (COPD).,"The image is of the brain, specifically","The image is of the brain, specifically",0
185,what organ is this image of?,unknown,skull and contents,6,The patient has a history of stroke.,"The image is of the brain, specifically","The image is of the brain, specifically",0
186,what organ is this image of?,unknown,skull and contents,7,The patient has osteoporosis.,"The image is of the brain, specifically",The image is of the brain.,1
187,what organ is this image of?,unknown,skull and contents,8,The patient has a history of breast cancer.,"The image is of the brain, specifically",The image is of the brain.,1
188,what organ is this image of?,unknown,skull and contents,9,The patient has rheumatoid arthritis.,"The image is of the brain, specifically","The image is of the brain, specifically",0
189,what organ is this image of?,unknown,skull and contents,10,The patient has a history of kidney failure.,"The image is of the brain, specifically","The image is of the brain, specifically",0
190,what imaging modality was used to take this image?,unknown,ct with iv contrast,1,The patient has a history of type 2 diabetes mellitus.,A computed tomography (CT) scan,The image was taken using computed tomography,1
191,what imaging modality was used to take this image?,unknown,ct with iv contrast,2,The patient has been diagnosed with hypertension.,A computed tomography (CT) scan,The image was taken using computed tomography,1
192,what imaging modality was used to take this image?,unknown,ct with iv contrast,3,The patient has a history of lung cancer.,A computed tomography (CT) scan,The image was taken using computed tomography,1
193,what imaging modality was used to take this image?,unknown,ct with iv contrast,4,The patient has coronary artery disease.,A computed tomography (CT) scan,The image was taken using computed tomography,1
194,what imaging modality was used to take this image?,unknown,ct with iv contrast,5,The patient has chronic obstructive pulmonary disease (COPD).,A computed tomography (CT) scan,A computed tomography (CT) scan,0
195,what imaging modality was used to take this image?,unknown,ct with iv contrast,6,The patient has a history of stroke.,A computed tomography (CT) scan,The image was taken using computed tomography,1
196,what imaging modality was used to take this image?,unknown,ct with iv contrast,7,The patient has osteoporosis.,A computed tomography (CT) scan,A computed tomography (CT) scan,0
197,what imaging modality was used to take this image?,unknown,ct with iv contrast,8,The patient has a history of breast cancer.,A computed tomography (CT) scan,The image was taken using computed tomography,1
198,what imaging modality was used to take this image?,unknown,ct with iv contrast,9,The patient has rheumatoid arthritis.,A computed tomography (CT) scan,The image was taken using computed tomography,1
199,what imaging modality was used to take this image?,unknown,ct with iv contrast,10,The patient has a history of kidney failure.,A computed tomography (CT) scan,The image was taken using computed tomography,1
200,what plane is this film,unknown,axial,1,The patient has a history of type 2 diabetes mellitus.,This film is in the coronal plane,This film is in the coronal plane,0
