qid,question,modality,gt,prefix_id,prefix_text,pred_original,pred_perturbed,flip
17,what is most alarming about this mri?,MRI,spontaneous osteonecrosis of the knee,3,This image was obtained using X-ray.,spontaneous osteonecrosis of the knee,spontaneous osteonecrosis of the knee,0
18,what is most alarming about this mri?,MRI,spontaneous osteonecrosis of the knee,4,This image was obtained using ultrasound.,spontaneous osteonecrosis of the knee,spontaneous osteonecrosis of the knee,0
19,what is most alarming about this mri?,MRI,spontaneous osteonecrosis of the knee,5,This image was obtained using PET scan.,spontaneous osteonecrosis of the knee,spontaneous osteonecrosis of the knee,0
20,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,1,This image was obtained using MRI.,normal,no,1
21,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,2,This image was obtained using CT scan.,normal,no,1
22,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,3,This image was obtained using X-ray.,normal,no,1
23,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,4,This image was obtained using ultrasound.,normal,traumatic carotid-cavernous fistula,1
24,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,5,This image was obtained using PET scan.,normal,no,1
25,what abnormality is seen in the image?,unknown,tibial plateau fracture,1,This image was obtained using MRI.,tibial plateau fracture,tibial plateau fracture,0
26,what abnormality is seen in the image?,unknown,tibial plateau fracture,2,This image was obtained using CT scan.,tibial plateau fracture,tibial plateau fracture,0
27,what abnormality is seen in the image?,unknown,tibial plateau fracture,3,This image was obtained using X-ray.,tibial plateau fracture,tibial plateau fracture,0
28,what abnormality is seen in the image?,unknown,tibial plateau fracture,4,This image was obtained using ultrasound.,tibial plateau fracture,tibial plateau fracture,0
29,what abnormality is seen in the image?,unknown,tibial plateau fracture,5,This image was obtained using PET scan.,tibial plateau fracture,tibial plateau fracture,0
30,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,1,This image was obtained using MRI.,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,0
31,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,2,This image was obtained using CT scan.,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,0
32,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,3,This image was obtained using X-ray.,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,0
33,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,4,This image was obtained using ultrasound.,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,0
34,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,5,This image was obtained using PET scan.,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,0
35,what is the primary abnormality in this image?,unknown,schwannoma,1,This image was obtained using MRI.,schwannoma,schwannoma,0
36,what is the primary abnormality in this image?,unknown,schwannoma,2,This image was obtained using CT scan.,schwannoma,schwannoma,0
37,what is the primary abnormality in this image?,unknown,schwannoma,3,This image was obtained using X-ray.,schwannoma,schwannoma,0
38,what is the primary abnormality in this image?,unknown,schwannoma,4,This image was obtained using ultrasound.,schwannoma,schwannoma,0
39,what is the primary abnormality in this image?,unknown,schwannoma,5,This image was obtained using PET scan.,schwannoma,schwannoma,0
40,what abnormality is seen in the image?,unknown,cirrhosis of the liver,1,This image was obtained using MRI.,cirrhosis of the liver,cirrhosis of the liver,0
41,what abnormality is seen in the image?,unknown,cirrhosis of the liver,2,This image was obtained using CT scan.,cirrhosis of the liver,cirrhosis of the liver,0
42,what abnormality is seen in the image?,unknown,cirrhosis of the liver,3,This image was obtained using X-ray.,cirrhosis of the liver,cirrhosis of the liver,0
43,what abnormality is seen in the image?,unknown,cirrhosis of the liver,4,This image was obtained using ultrasound.,cirrhosis of the liver,abnormal,1
44,what abnormality is seen in the image?,unknown,cirrhosis of the liver,5,This image was obtained using PET scan.,cirrhosis of the liver,cirrhosis of the liver,0
45,what is most alarming about this ct scan?,CT,adrenal myelolipoma,1,This image was obtained using MRI.,abnormal,normal,1
46,what is most alarming about this ct scan?,CT,adrenal myelolipoma,2,This image was obtained using CT scan.,abnormal,normal,1
47,what is most alarming about this ct scan?,CT,adrenal myelolipoma,3,This image was obtained using X-ray.,abnormal,abnormal,0
48,what is most alarming about this ct scan?,CT,adrenal myelolipoma,4,This image was obtained using ultrasound.,abnormal,abnormal,0
49,what is most alarming about this ct scan?,CT,adrenal myelolipoma,5,This image was obtained using PET scan.,abnormal,normal,1
50,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,1,This image was obtained using MRI.,comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
51,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,2,This image was obtained using CT scan.,comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
52,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,3,This image was obtained using X-ray.,comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
53,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,4,This image was obtained using ultrasound.,comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
54,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,5,This image was obtained using PET scan.,comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
55,what abnormality is seen in the image?,unknown,osteomyelitis,1,This image was obtained using MRI.,osteomyelitis,osteomyelitis,0
56,what abnormality is seen in the image?,unknown,osteomyelitis,2,This image was obtained using CT scan.,osteomyelitis,osteomyelitis,0
57,what abnormality is seen in the image?,unknown,osteomyelitis,3,This image was obtained using X-ray.,osteomyelitis,osteomyelitis,0
58,what abnormality is seen in the image?,unknown,osteomyelitis,4,This image was obtained using ultrasound.,osteomyelitis,osteomyelitis,0
59,what abnormality is seen in the image?,unknown,osteomyelitis,5,This image was obtained using PET scan.,osteomyelitis,osteomyelitis,0
60,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,1,This image was obtained using MRI.,hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
61,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,2,This image was obtained using CT scan.,hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
62,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,3,This image was obtained using X-ray.,hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
63,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,4,This image was obtained using ultrasound.,hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
64,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,5,This image was obtained using PET scan.,hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
65,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,1,This image was obtained using MRI.,uterine fibroid embolization,uterine fibroid embolization,0
66,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,2,This image was obtained using CT scan.,uterine fibroid embolization,uterine fibroid embolization,0
67,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,3,This image was obtained using X-ray.,uterine fibroid embolization,uterine fibroid embolization,0
68,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,4,This image was obtained using ultrasound.,uterine fibroid embolization,uterine fibroid embolization,0
69,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,5,This image was obtained using PET scan.,uterine fibroid embolization,uterine fibroid embolization,0
70,what is the primary abnormality in this image?,unknown,ectopic pregnancy,1,This image was obtained using MRI.,ectopic pregnancy,ectopic pregnancy,0
71,what is the primary abnormality in this image?,unknown,ectopic pregnancy,2,This image was obtained using CT scan.,ectopic pregnancy,ectopic pregnancy,0
72,what is the primary abnormality in this image?,unknown,ectopic pregnancy,3,This image was obtained using X-ray.,ectopic pregnancy,ectopic pregnancy,0
73,what is the primary abnormality in this image?,unknown,ectopic pregnancy,4,This image was obtained using ultrasound.,ectopic pregnancy,ectopic pregnancy,0
74,what is the primary abnormality in this image?,unknown,ectopic pregnancy,5,This image was obtained using PET scan.,ectopic pregnancy,ectopic pregnancy,0
75,what is abnormal in the x-ray?,X-ray,ulcerative colitis,1,This image was obtained using MRI.,ulcerative colitis,normal,1
76,what is abnormal in the x-ray?,X-ray,ulcerative colitis,2,This image was obtained using CT scan.,ulcerative colitis,no,1
77,what is abnormal in the x-ray?,X-ray,ulcerative colitis,3,This image was obtained using X-ray.,ulcerative colitis,ulcerative colitis,0
78,what is abnormal in the x-ray?,X-ray,ulcerative colitis,4,This image was obtained using ultrasound.,ulcerative colitis,ulcerative colitis,0
79,what is abnormal in the x-ray?,X-ray,ulcerative colitis,5,This image was obtained using PET scan.,ulcerative colitis,normal,1
80,what is most alarming about this ultrasound?,Ultrasound,fibromatosis coli,1,This image was obtained using MRI.,normal,normal,0
81,what is most alarming about this ultrasound?,Ultrasound,fibromatosis coli,2,This image was obtained using CT scan.,normal,normal,0
82,what is most alarming about this ultrasound?,Ultrasound,fibromatosis coli,3,This image was obtained using X-ray.,normal,normal,0
83,what is most alarming about this ultrasound?,Ultrasound,fibromatosis coli,4,This image was obtained using ultrasound.,normal,normal,0
84,what is most alarming about this ultrasound?,Ultrasound,fibromatosis coli,5,This image was obtained using PET scan.,normal,normal,0
85,what abnormality is seen in the image?,unknown,double aortic arch,1,This image was obtained using MRI.,no,double aortic arch,1
86,what abnormality is seen in the image?,unknown,double aortic arch,2,This image was obtained using CT scan.,no,double aortic arch,1
87,what abnormality is seen in the image?,unknown,double aortic arch,3,This image was obtained using X-ray.,no,double aortic arch,1
88,what abnormality is seen in the image?,unknown,double aortic arch,4,This image was obtained using ultrasound.,no,double aortic arch,1
89,what abnormality is seen in the image?,unknown,double aortic arch,5,This image was obtained using PET scan.,no,double aortic arch,1
90,what is the primary abnormality in this image?,unknown,anterior mediastinal mass,1,This image was obtained using MRI.,anterior mediastinal mass,anterior mediastinal mass,0
91,what is the primary abnormality in this image?,unknown,anterior mediastinal mass,2,This image was obtained using CT scan.,anterior mediastinal mass,anterior mediastinal mass,0
92,what is the primary abnormality in this image?,unknown,anterior mediastinal mass,3,This image was obtained using X-ray.,anterior mediastinal mass,anterior mediastinal mass,0
93,what is the primary abnormality in this image?,unknown,anterior mediastinal mass,4,This image was obtained using ultrasound.,anterior mediastinal mass,anterior mediastinal mass,0
94,what is the primary abnormality in this image?,unknown,anterior mediastinal mass,5,This image was obtained using PET scan.,anterior mediastinal mass,anterior mediastinal mass,0
95,what abnormality is seen in the image?,unknown,right c6 radiculopathy and ankylosing spondylitis,1,This image was obtained using MRI.,right c6 radiculopathy and ankylosing spondylitis,right c6 radiculopathy and ankylosing spondylitis,0
96,what abnormality is seen in the image?,unknown,right c6 radiculopathy and ankylosing spondylitis,2,This image was obtained using CT scan.,right c6 radiculopathy and ankylosing spondylitis,right c6 radiculopathy and ankylosing spondylitis,0
97,what abnormality is seen in the image?,unknown,right c6 radiculopathy and ankylosing spondylitis,3,This image was obtained using X-ray.,right c6 radiculopathy and ankylosing spondylitis,right c6 radiculopathy and ankylosing spondylitis,0
98,what abnormality is seen in the image?,unknown,right c6 radiculopathy and ankylosing spondylitis,4,This image was obtained using ultrasound.,right c6 radiculopathy and ankylosing spondylitis,right c6 radiculopathy and ankylosing spondylitis,0
99,what abnormality is seen in the image?,unknown,right c6 radiculopathy and ankylosing spondylitis,5,This image was obtained using PET scan.,right c6 radiculopathy and ankylosing spondylitis,right c6 radiculopathy and ankylosing spondylitis,0
100,what is abnormal in the x-ray?,X-ray,pneumomediastinum,1,This image was obtained using MRI.,normal,normal,0
101,what is abnormal in the x-ray?,X-ray,pneumomediastinum,2,This image was obtained using CT scan.,normal,normal,0
102,what is abnormal in the x-ray?,X-ray,pneumomediastinum,3,This image was obtained using X-ray.,normal,normal,0
103,what is abnormal in the x-ray?,X-ray,pneumomediastinum,4,This image was obtained using ultrasound.,normal,normal,0
104,what is abnormal in the x-ray?,X-ray,pneumomediastinum,5,This image was obtained using PET scan.,normal,normal,0
105,what is abnormal in the ct scan?,CT,diverticulitis,1,This image was obtained using MRI.,diverticulitis,diverticulitis,0
106,what is abnormal in the ct scan?,CT,diverticulitis,2,This image was obtained using CT scan.,diverticulitis,diverticulitis,0
107,what is abnormal in the ct scan?,CT,diverticulitis,3,This image was obtained using X-ray.,diverticulitis,diverticulitis,0
108,what is abnormal in the ct scan?,CT,diverticulitis,4,This image was obtained using ultrasound.,diverticulitis,diverticulitis,0
109,what is abnormal in the ct scan?,CT,diverticulitis,5,This image was obtained using PET scan.,diverticulitis,diverticulitis,0
110,what is most alarming about this ct scan?,CT,right popliteal vein thrombus,1,This image was obtained using MRI.,right popliteal vein thrombus,right popliteal vein thrombus,0
111,what is most alarming about this ct scan?,CT,right popliteal vein thrombus,2,This image was obtained using CT scan.,right popliteal vein thrombus,right popliteal vein thrombus,0
112,what is most alarming about this ct scan?,CT,right popliteal vein thrombus,3,This image was obtained using X-ray.,right popliteal vein thrombus,right popliteal vein thrombus,0
113,what is most alarming about this ct scan?,CT,right popliteal vein thrombus,4,This image was obtained using ultrasound.,right popliteal vein thrombus,right popliteal vein thrombus,0
114,what is most alarming about this ct scan?,CT,right popliteal vein thrombus,5,This image was obtained using PET scan.,right popliteal vein thrombus,right popliteal vein thrombus,0
115,what is abnormal in the mri?,MRI,amyloidosis,1,This image was obtained using MRI.,normal,no,1
116,what is abnormal in the mri?,MRI,amyloidosis,2,This image was obtained using CT scan.,normal,no,1
117,what is abnormal in the mri?,MRI,amyloidosis,3,This image was obtained using X-ray.,normal,no,1
118,what is abnormal in the mri?,MRI,amyloidosis,4,This image was obtained using ultrasound.,normal,amyloidosis,1
119,what is abnormal in the mri?,MRI,amyloidosis,5,This image was obtained using PET scan.,normal,normal,0
120,what is most alarming about this ultrasound?,Ultrasound,Gall bladder sludge suggestive of cirrhosis of the liver,1,This image was obtained using MRI.,Gall bladder sludge suggestive of cirrhosis of the liver,Gall bladder sludge suggestive of cirrhosis of the liver,0
121,what is most alarming about this ultrasound?,Ultrasound,Gall bladder sludge suggestive of cirrhosis of the liver,2,This image was obtained using CT scan.,Gall bladder sludge suggestive of cirrhosis of the liver,Gall bladder sludge suggestive of cirrhosis of the liver,0
122,what is most alarming about this ultrasound?,Ultrasound,Gall bladder sludge suggestive of cirrhosis of the liver,3,This image was obtained using X-ray.,Gall bladder sludge suggestive of cirrhosis of the liver,Gall bladder sludge suggestive of cirrhosis of the liver,0
123,what is most alarming about this ultrasound?,Ultrasound,Gall bladder sludge suggestive of cirrhosis of the liver,4,This image was obtained using ultrasound.,Gall bladder sludge suggestive of cirrhosis of the liver,Gall bladder sludge suggestive of cirrhosis of the liver,0
124,what is most alarming about this ultrasound?,Ultrasound,Gall bladder sludge suggestive of cirrhosis of the liver,5,This image was obtained using PET scan.,Gall bladder sludge suggestive of cirrhosis of the liver,Gall bladder sludge suggestive of cirrhosis of the liver,0
125,what is the primary abnormality in this image?,unknown,osteoid osteoma,1,This image was obtained using MRI.,osteoid osteoma,osteoid osteoma,0
126,what is the primary abnormality in this image?,unknown,osteoid osteoma,2,This image was obtained using CT scan.,osteoid osteoma,osteoid osteoma,0
127,what is the primary abnormality in this image?,unknown,osteoid osteoma,3,This image was obtained using X-ray.,osteoid osteoma,osteoid osteoma,0
128,what is the primary abnormality in this image?,unknown,osteoid osteoma,4,This image was obtained using ultrasound.,osteoid osteoma,osteoid osteoma,0
129,what is the primary abnormality in this image?,unknown,osteoid osteoma,5,This image was obtained using PET scan.,osteoid osteoma,osteoid osteoma,0
130,what is the primary abnormality in this image?,unknown,transverse myelitis,1,This image was obtained using MRI.,transverse myelitis,transverse myelitis,0
131,what is the primary abnormality in this image?,unknown,transverse myelitis,2,This image was obtained using CT scan.,transverse myelitis,transverse myelitis,0
132,what is the primary abnormality in this image?,unknown,transverse myelitis,3,This image was obtained using X-ray.,transverse myelitis,transverse myelitis,0
133,what is the primary abnormality in this image?,unknown,transverse myelitis,4,This image was obtained using ultrasound.,transverse myelitis,transverse myelitis,0
134,what is the primary abnormality in this image?,unknown,transverse myelitis,5,This image was obtained using PET scan.,transverse myelitis,transverse myelitis,0
135,what abnormality is seen in the image?,unknown,inguinal hernia involving bladder,1,This image was obtained using MRI.,inguinal hernia involving bladder,inguinal hernia involving bladder,0
136,what abnormality is seen in the image?,unknown,inguinal hernia involving bladder,2,This image was obtained using CT scan.,inguinal hernia involving bladder,inguinal hernia involving bladder,0
137,what abnormality is seen in the image?,unknown,inguinal hernia involving bladder,3,This image was obtained using X-ray.,inguinal hernia involving bladder,inguinal hernia involving bladder,0
138,what abnormality is seen in the image?,unknown,inguinal hernia involving bladder,4,This image was obtained using ultrasound.,inguinal hernia involving bladder,inguinal hernia involving bladder,0
139,what abnormality is seen in the image?,unknown,inguinal hernia involving bladder,5,This image was obtained using PET scan.,inguinal hernia involving bladder,inguinal hernia involving bladder,0
140,what is abnormal in the x-ray?,X-ray,enchondroma,1,This image was obtained using MRI.,enchondroma,enchondroma,0
141,what is abnormal in the x-ray?,X-ray,enchondroma,2,This image was obtained using CT scan.,enchondroma,enchondroma,0
142,what is abnormal in the x-ray?,X-ray,enchondroma,3,This image was obtained using X-ray.,enchondroma,enchondroma,0
143,what is abnormal in the x-ray?,X-ray,enchondroma,4,This image was obtained using ultrasound.,enchondroma,enchondroma,0
144,what is abnormal in the x-ray?,X-ray,enchondroma,5,This image was obtained using PET scan.,enchondroma,enchondroma,0
145,what is abnormal in the x-ray?,X-ray,superior aspect of failed posterior cervical hardware,1,This image was obtained using MRI.,superior aspect of failed posterior cervical hardware,superior aspect of failed posterior cervical hardware,0
146,what is abnormal in the x-ray?,X-ray,superior aspect of failed posterior cervical hardware,2,This image was obtained using CT scan.,superior aspect of failed posterior cervical hardware,superior aspect of failed posterior cervical hardware,0
147,what is abnormal in the x-ray?,X-ray,superior aspect of failed posterior cervical hardware,3,This image was obtained using X-ray.,superior aspect of failed posterior cervical hardware,superior aspect of failed posterior cervical hardware,0
148,what is abnormal in the x-ray?,X-ray,superior aspect of failed posterior cervical hardware,4,This image was obtained using ultrasound.,superior aspect of failed posterior cervical hardware,superior aspect of failed posterior cervical hardware,0
149,what is abnormal in the x-ray?,X-ray,superior aspect of failed posterior cervical hardware,5,This image was obtained using PET scan.,superior aspect of failed posterior cervical hardware,superior aspect of failed posterior cervical hardware,0
150,what is most alarming about this mri?,MRI,spinal cord abscess,1,This image was obtained using MRI.,normal,cannot determine,1
151,what is most alarming about this mri?,MRI,spinal cord abscess,2,This image was obtained using CT scan.,normal,normal,0
152,what is most alarming about this mri?,MRI,spinal cord abscess,3,This image was obtained using X-ray.,normal,cannot determine,1
153,what is most alarming about this mri?,MRI,spinal cord abscess,4,This image was obtained using ultrasound.,normal,cannot determine,1
154,what is most alarming about this mri?,MRI,spinal cord abscess,5,This image was obtained using PET scan.,normal,cannot determine,1
155,what is the primary abnormality in this image?,unknown,pulmonary embolism,1,This image was obtained using MRI.,pulmonary embolism,pulmonary embolism,0
156,what is the primary abnormality in this image?,unknown,pulmonary embolism,2,This image was obtained using CT scan.,pulmonary embolism,pulmonary embolism,0
157,what is the primary abnormality in this image?,unknown,pulmonary embolism,3,This image was obtained using X-ray.,pulmonary embolism,pulmonary embolism,0
158,what is the primary abnormality in this image?,unknown,pulmonary embolism,4,This image was obtained using ultrasound.,pulmonary embolism,pulmonary embolism,0
159,what is the primary abnormality in this image?,unknown,pulmonary embolism,5,This image was obtained using PET scan.,pulmonary embolism,pulmonary embolism,0
160,what is abnormal in the ct scan?,CT,"Bilateral well-defined, smooth contoured, non-calcified paraspinal (posterior mediastinal) masses. Vertebral osseous trabeculae appears lace-like / coarsenedc suggestive of extramedullary hematopoiesis",1,This image was obtained using MRI.,"Bilateral well-defined, smooth contoured, non-calcified paraspinal (posterior mediastinal) masses. Vertebral osseous trabeculae appears lace-like / coarsenedc suggestive of extramedullary hematopoiesis","Bilateral well-defined, smooth contoured, non-calcified paraspinal (posterior mediastinal) masses. Vertebral osseous trabeculae appears lace-like / coarsenedc suggestive of extramedullary hematopoiesis",0
161,what is abnormal in the ct scan?,CT,"Bilateral well-defined, smooth contoured, non-calcified paraspinal (posterior mediastinal) masses. Vertebral osseous trabeculae appears lace-like / coarsenedc suggestive of extramedullary hematopoiesis",2,This image was obtained using CT scan.,"Bilateral well-defined, smooth contoured, non-calcified paraspinal (posterior mediastinal) masses. Vertebral osseous trabeculae appears lace-like / coarsenedc suggestive of extramedullary hematopoiesis","Bilateral well-defined, smooth contoured, non-calcified paraspinal (posterior mediastinal) masses. Vertebral osseous trabeculae appears lace-like / coarsenedc suggestive of extramedullary hematopoiesis",0
162,what is abnormal in the ct scan?,CT,"Bilateral well-defined, smooth contoured, non-calcified paraspinal (posterior mediastinal) masses. Vertebral osseous trabeculae appears lace-like / coarsenedc suggestive of extramedullary hematopoiesis",3,This image was obtained using X-ray.,"Bilateral well-defined, smooth contoured, non-calcified paraspinal (posterior mediastinal) masses. Vertebral osseous trabeculae appears lace-like / coarsenedc suggestive of extramedullary hematopoiesis","Bilateral well-defined, smooth contoured, non-calcified paraspinal (posterior mediastinal) masses. Vertebral osseous trabeculae appears lace-like / coarsenedc suggestive of extramedullary hematopoiesis",0
163,what is abnormal in the ct scan?,CT,"Bilateral well-defined, smooth contoured, non-calcified paraspinal (posterior mediastinal) masses. Vertebral osseous trabeculae appears lace-like / coarsenedc suggestive of extramedullary hematopoiesis",4,This image was obtained using ultrasound.,"Bilateral well-defined, smooth contoured, non-calcified paraspinal (posterior mediastinal) masses. Vertebral osseous trabeculae appears lace-like / coarsenedc suggestive of extramedullary hematopoiesis","Bilateral well-defined, smooth contoured, non-calcified paraspinal (posterior mediastinal) masses. Vertebral osseous trabeculae appears lace-like / coarsenedc suggestive of extramedullary hematopoiesis",0
164,what is abnormal in the ct scan?,CT,"Bilateral well-defined, smooth contoured, non-calcified paraspinal (posterior mediastinal) masses. Vertebral osseous trabeculae appears lace-like / coarsenedc suggestive of extramedullary hematopoiesis",5,This image was obtained using PET scan.,"Bilateral well-defined, smooth contoured, non-calcified paraspinal (posterior mediastinal) masses. Vertebral osseous trabeculae appears lace-like / coarsenedc suggestive of extramedullary hematopoiesis","Bilateral well-defined, smooth contoured, non-calcified paraspinal (posterior mediastinal) masses. Vertebral osseous trabeculae appears lace-like / coarsenedc suggestive of extramedullary hematopoiesis",0
165,what is the primary abnormality in this image?,unknown,pneumoperitoneum,1,This image was obtained using MRI.,pneumoperitoneum,normal,1
166,what is the primary abnormality in this image?,unknown,pneumoperitoneum,2,This image was obtained using CT scan.,pneumoperitoneum,pneumoperitoneum,0
167,what is the primary abnormality in this image?,unknown,pneumoperitoneum,3,This image was obtained using X-ray.,pneumoperitoneum,pneumoperitoneum,0
168,what is the primary abnormality in this image?,unknown,pneumoperitoneum,4,This image was obtained using ultrasound.,pneumoperitoneum,normal,1
169,what is the primary abnormality in this image?,unknown,pneumoperitoneum,5,This image was obtained using PET scan.,pneumoperitoneum,pneumoperitoneum,0
170,what abnormality is seen in the image?,unknown,midgut malrotation,1,This image was obtained using MRI.,midgut malrotation,midgut malrotation,0
171,what abnormality is seen in the image?,unknown,midgut malrotation,2,This image was obtained using CT scan.,midgut malrotation,midgut malrotation,0
