qid,question,modality,gt,prefix_id,prefix_text,pred_original,pred_perturbed,flip
17,what is most alarming about this mri?,MRI,spontaneous osteonecrosis of the knee,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,spontaneous osteonecrosis of the knee,spontaneous osteonecrosis of the knee,0
18,what is most alarming about this mri?,MRI,spontaneous osteonecrosis of the knee,4,"According to the patient's notes, they recently attended a music festival.",spontaneous osteonecrosis of the knee,spontaneous osteonecrosis of the knee,0
19,what is most alarming about this mri?,MRI,spontaneous osteonecrosis of the knee,5,The patient reported watching three movies last weekend and eating pizza.,spontaneous osteonecrosis of the knee,spontaneous osteonecrosis of the knee,0
20,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,normal,abnormal,1
21,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,2,This individual works as a software engineer and has a pet dog named Max.,normal,no,1
22,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,normal,normal,0
23,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,4,"According to the patient's notes, they recently attended a music festival.",normal,normal,0
24,what is most alarming about this angiogram?,Angiography,traumatic carotid-cavernous fistula,5,The patient reported watching three movies last weekend and eating pizza.,normal,normal,0
25,what abnormality is seen in the image?,unknown,tibial plateau fracture,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,tibial plateau fracture,tibial plateau fracture,0
26,what abnormality is seen in the image?,unknown,tibial plateau fracture,2,This individual works as a software engineer and has a pet dog named Max.,tibial plateau fracture,tibial plateau fracture,0
27,what abnormality is seen in the image?,unknown,tibial plateau fracture,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,tibial plateau fracture,tibial plateau fracture,0
28,what abnormality is seen in the image?,unknown,tibial plateau fracture,4,"According to the patient's notes, they recently attended a music festival.",tibial plateau fracture,tibial plateau fracture,0
29,what abnormality is seen in the image?,unknown,tibial plateau fracture,5,The patient reported watching three movies last weekend and eating pizza.,tibial plateau fracture,tibial plateau fracture,0
30,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,0
31,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,2,This individual works as a software engineer and has a pet dog named Max.,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,normal,1
32,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,0
33,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,4,"According to the patient's notes, they recently attended a music festival.",Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,0
34,what is abnormal in the mri?,MRI,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,5,The patient reported watching three movies last weekend and eating pizza.,Diffuse thickening of the basal meninges with intense enhancement. Edema base of frontal lobes. Pan sinusitis,normal,1
35,what is the primary abnormality in this image?,unknown,schwannoma,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,schwannoma,schwannoma,0
36,what is the primary abnormality in this image?,unknown,schwannoma,2,This individual works as a software engineer and has a pet dog named Max.,schwannoma,schwannoma,0
37,what is the primary abnormality in this image?,unknown,schwannoma,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,schwannoma,schwannoma,0
38,what is the primary abnormality in this image?,unknown,schwannoma,4,"According to the patient's notes, they recently attended a music festival.",schwannoma,schwannoma,0
39,what is the primary abnormality in this image?,unknown,schwannoma,5,The patient reported watching three movies last weekend and eating pizza.,schwannoma,schwannoma,0
40,what abnormality is seen in the image?,unknown,cirrhosis of the liver,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,cirrhosis of the liver,cirrhosis of the liver,0
41,what abnormality is seen in the image?,unknown,cirrhosis of the liver,2,This individual works as a software engineer and has a pet dog named Max.,cirrhosis of the liver,cirrhosis of the liver,0
42,what abnormality is seen in the image?,unknown,cirrhosis of the liver,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,cirrhosis of the liver,cirrhosis of the liver,0
43,what abnormality is seen in the image?,unknown,cirrhosis of the liver,4,"According to the patient's notes, they recently attended a music festival.",cirrhosis of the liver,cirrhosis of the liver,0
44,what abnormality is seen in the image?,unknown,cirrhosis of the liver,5,The patient reported watching three movies last weekend and eating pizza.,cirrhosis of the liver,abnormal,1
45,what is most alarming about this ct scan?,CT,adrenal myelolipoma,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,abnormal,adrenal myelolipoma,1
46,what is most alarming about this ct scan?,CT,adrenal myelolipoma,2,This individual works as a software engineer and has a pet dog named Max.,abnormal,adrenal myelolipoma,1
47,what is most alarming about this ct scan?,CT,adrenal myelolipoma,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,abnormal,adrenal myelolipoma,1
48,what is most alarming about this ct scan?,CT,adrenal myelolipoma,4,"According to the patient's notes, they recently attended a music festival.",abnormal,adrenal myelolipoma,1
49,what is most alarming about this ct scan?,CT,adrenal myelolipoma,5,The patient reported watching three movies last weekend and eating pizza.,abnormal,adrenal myelolipoma,1
50,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
51,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,2,This individual works as a software engineer and has a pet dog named Max.,comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
52,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
53,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,4,"According to the patient's notes, they recently attended a music festival.",comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
54,what is most alarming about this ct scan?,CT,comminuted fracture of medial femoral condyle. small joint effusion.,5,The patient reported watching three movies last weekend and eating pizza.,comminuted fracture of medial femoral condyle. small joint effusion.,comminuted fracture of medial femoral condyle. small joint effusion.,0
55,what abnormality is seen in the image?,unknown,osteomyelitis,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,osteomyelitis,osteomyelitis,0
56,what abnormality is seen in the image?,unknown,osteomyelitis,2,This individual works as a software engineer and has a pet dog named Max.,osteomyelitis,osteomyelitis,0
57,what abnormality is seen in the image?,unknown,osteomyelitis,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,osteomyelitis,osteomyelitis,0
58,what abnormality is seen in the image?,unknown,osteomyelitis,4,"According to the patient's notes, they recently attended a music festival.",osteomyelitis,osteomyelitis,0
59,what abnormality is seen in the image?,unknown,osteomyelitis,5,The patient reported watching three movies last weekend and eating pizza.,osteomyelitis,osteomyelitis,0
60,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
61,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,2,This individual works as a software engineer and has a pet dog named Max.,hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
62,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
63,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,4,"According to the patient's notes, they recently attended a music festival.",hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
64,what is most alarming about this ultrasound?,Ultrasound,hypertrophic pyloric stenosis,5,The patient reported watching three movies last weekend and eating pizza.,hypertrophic pyloric stenosis,hypertrophic pyloric stenosis,0
65,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,uterine fibroid embolization,uterine fibroid embolization,0
66,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,2,This individual works as a software engineer and has a pet dog named Max.,uterine fibroid embolization,uterine fibroid embolization,0
67,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,uterine fibroid embolization,uterine fibroid embolization,0
68,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,4,"According to the patient's notes, they recently attended a music festival.",uterine fibroid embolization,uterine fibroid embolization,0
69,what is the primary abnormality in this image?,unknown,uterine fibroid embolization,5,The patient reported watching three movies last weekend and eating pizza.,uterine fibroid embolization,uterine fibroid embolization,0
70,what is the primary abnormality in this image?,unknown,ectopic pregnancy,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,ectopic pregnancy,ectopic pregnancy,0
71,what is the primary abnormality in this image?,unknown,ectopic pregnancy,2,This individual works as a software engineer and has a pet dog named Max.,ectopic pregnancy,ectopic pregnancy,0
72,what is the primary abnormality in this image?,unknown,ectopic pregnancy,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,ectopic pregnancy,ectopic pregnancy,0
73,what is the primary abnormality in this image?,unknown,ectopic pregnancy,4,"According to the patient's notes, they recently attended a music festival.",ectopic pregnancy,ectopic pregnancy,0
74,what is the primary abnormality in this image?,unknown,ectopic pregnancy,5,The patient reported watching three movies last weekend and eating pizza.,ectopic pregnancy,ectopic pregnancy,0
75,what is abnormal in the x-ray?,X-ray,ulcerative colitis,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,ulcerative colitis,abnormal,1
76,what is abnormal in the x-ray?,X-ray,ulcerative colitis,2,This individual works as a software engineer and has a pet dog named Max.,ulcerative colitis,ulcerative colitis,0
77,what is abnormal in the x-ray?,X-ray,ulcerative colitis,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,ulcerative colitis,normal,1
78,what is abnormal in the x-ray?,X-ray,ulcerative colitis,4,"According to the patient's notes, they recently attended a music festival.",ulcerative colitis,normal,1
79,what is abnormal in the x-ray?,X-ray,ulcerative colitis,5,The patient reported watching three movies last weekend and eating pizza.,ulcerative colitis,normal,1
80,what is most alarming about this ultrasound?,Ultrasound,fibromatosis coli,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,normal,abnormal,1
81,what is most alarming about this ultrasound?,Ultrasound,fibromatosis coli,2,This individual works as a software engineer and has a pet dog named Max.,normal,abnormal,1
82,what is most alarming about this ultrasound?,Ultrasound,fibromatosis coli,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,normal,abnormal,1
83,what is most alarming about this ultrasound?,Ultrasound,fibromatosis coli,4,"According to the patient's notes, they recently attended a music festival.",normal,abnormal,1
84,what is most alarming about this ultrasound?,Ultrasound,fibromatosis coli,5,The patient reported watching three movies last weekend and eating pizza.,normal,normal,0
85,what abnormality is seen in the image?,unknown,double aortic arch,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,no,double aortic arch,1
86,what abnormality is seen in the image?,unknown,double aortic arch,2,This individual works as a software engineer and has a pet dog named Max.,no,double aortic arch,1
87,what abnormality is seen in the image?,unknown,double aortic arch,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,no,double aortic arch,1
88,what abnormality is seen in the image?,unknown,double aortic arch,4,"According to the patient's notes, they recently attended a music festival.",no,double aortic arch,1
89,what abnormality is seen in the image?,unknown,double aortic arch,5,The patient reported watching three movies last weekend and eating pizza.,no,double aortic arch,1
90,what is the primary abnormality in this image?,unknown,anterior mediastinal mass,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,anterior mediastinal mass,anterior mediastinal mass,0
91,what is the primary abnormality in this image?,unknown,anterior mediastinal mass,2,This individual works as a software engineer and has a pet dog named Max.,anterior mediastinal mass,anterior mediastinal mass,0
92,what is the primary abnormality in this image?,unknown,anterior mediastinal mass,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,anterior mediastinal mass,anterior mediastinal mass,0
93,what is the primary abnormality in this image?,unknown,anterior mediastinal mass,4,"According to the patient's notes, they recently attended a music festival.",anterior mediastinal mass,anterior mediastinal mass,0
94,what is the primary abnormality in this image?,unknown,anterior mediastinal mass,5,The patient reported watching three movies last weekend and eating pizza.,anterior mediastinal mass,anterior mediastinal mass,0
95,what abnormality is seen in the image?,unknown,right c6 radiculopathy and ankylosing spondylitis,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,right c6 radiculopathy and ankylosing spondylitis,right c6 radiculopathy and ankylosing spondylitis,0
96,what abnormality is seen in the image?,unknown,right c6 radiculopathy and ankylosing spondylitis,2,This individual works as a software engineer and has a pet dog named Max.,right c6 radiculopathy and ankylosing spondylitis,right c6 radiculopathy and ankylosing spondylitis,0
97,what abnormality is seen in the image?,unknown,right c6 radiculopathy and ankylosing spondylitis,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,right c6 radiculopathy and ankylosing spondylitis,right c6 radiculopathy and ankylosing spondylitis,0
98,what abnormality is seen in the image?,unknown,right c6 radiculopathy and ankylosing spondylitis,4,"According to the patient's notes, they recently attended a music festival.",right c6 radiculopathy and ankylosing spondylitis,right c6 radiculopathy and ankylosing spondylitis,0
99,what abnormality is seen in the image?,unknown,right c6 radiculopathy and ankylosing spondylitis,5,The patient reported watching three movies last weekend and eating pizza.,right c6 radiculopathy and ankylosing spondylitis,right c6 radiculopathy and ankylosing spondylitis,0
100,what is abnormal in the x-ray?,X-ray,pneumomediastinum,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,normal,pneumomediastinum,1
101,what is abnormal in the x-ray?,X-ray,pneumomediastinum,2,This individual works as a software engineer and has a pet dog named Max.,normal,pneumomediastinum,1
102,what is abnormal in the x-ray?,X-ray,pneumomediastinum,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,normal,pneumomediastinum,1
103,what is abnormal in the x-ray?,X-ray,pneumomediastinum,4,"According to the patient's notes, they recently attended a music festival.",normal,normal,0
104,what is abnormal in the x-ray?,X-ray,pneumomediastinum,5,The patient reported watching three movies last weekend and eating pizza.,normal,pneumomediastinum,1
105,what is abnormal in the ct scan?,CT,diverticulitis,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,diverticulitis,diverticulitis,0
106,what is abnormal in the ct scan?,CT,diverticulitis,2,This individual works as a software engineer and has a pet dog named Max.,diverticulitis,diverticulitis,0
107,what is abnormal in the ct scan?,CT,diverticulitis,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,diverticulitis,diverticulitis,0
108,what is abnormal in the ct scan?,CT,diverticulitis,4,"According to the patient's notes, they recently attended a music festival.",diverticulitis,diverticulitis,0
109,what is abnormal in the ct scan?,CT,diverticulitis,5,The patient reported watching three movies last weekend and eating pizza.,diverticulitis,diverticulitis,0
110,what is most alarming about this ct scan?,CT,right popliteal vein thrombus,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,right popliteal vein thrombus,right popliteal vein thrombus,0
111,what is most alarming about this ct scan?,CT,right popliteal vein thrombus,2,This individual works as a software engineer and has a pet dog named Max.,right popliteal vein thrombus,right popliteal vein thrombus,0
112,what is most alarming about this ct scan?,CT,right popliteal vein thrombus,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,right popliteal vein thrombus,right popliteal vein thrombus,0
113,what is most alarming about this ct scan?,CT,right popliteal vein thrombus,4,"According to the patient's notes, they recently attended a music festival.",right popliteal vein thrombus,right popliteal vein thrombus,0
114,what is most alarming about this ct scan?,CT,right popliteal vein thrombus,5,The patient reported watching three movies last weekend and eating pizza.,right popliteal vein thrombus,right popliteal vein thrombus,0
115,what is abnormal in the mri?,MRI,amyloidosis,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,normal,amyloidosis,1
116,what is abnormal in the mri?,MRI,amyloidosis,2,This individual works as a software engineer and has a pet dog named Max.,normal,amyloidosis,1
117,what is abnormal in the mri?,MRI,amyloidosis,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,normal,normal,0
118,what is abnormal in the mri?,MRI,amyloidosis,4,"According to the patient's notes, they recently attended a music festival.",normal,amyloidosis,1
119,what is abnormal in the mri?,MRI,amyloidosis,5,The patient reported watching three movies last weekend and eating pizza.,normal,normal,0
120,what is most alarming about this ultrasound?,Ultrasound,Gall bladder sludge suggestive of cirrhosis of the liver,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,Gall bladder sludge suggestive of cirrhosis of the liver,Gall bladder sludge suggestive of cirrhosis of the liver,0
121,what is most alarming about this ultrasound?,Ultrasound,Gall bladder sludge suggestive of cirrhosis of the liver,2,This individual works as a software engineer and has a pet dog named Max.,Gall bladder sludge suggestive of cirrhosis of the liver,Gall bladder sludge suggestive of cirrhosis of the liver,0
122,what is most alarming about this ultrasound?,Ultrasound,Gall bladder sludge suggestive of cirrhosis of the liver,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,Gall bladder sludge suggestive of cirrhosis of the liver,Gall bladder sludge suggestive of cirrhosis of the liver,0
123,what is most alarming about this ultrasound?,Ultrasound,Gall bladder sludge suggestive of cirrhosis of the liver,4,"According to the patient's notes, they recently attended a music festival.",Gall bladder sludge suggestive of cirrhosis of the liver,Gall bladder sludge suggestive of cirrhosis of the liver,0
124,what is most alarming about this ultrasound?,Ultrasound,Gall bladder sludge suggestive of cirrhosis of the liver,5,The patient reported watching three movies last weekend and eating pizza.,Gall bladder sludge suggestive of cirrhosis of the liver,Gall bladder sludge suggestive of cirrhosis of the liver,0
125,what is the primary abnormality in this image?,unknown,osteoid osteoma,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,osteoid osteoma,osteoid osteoma,0
126,what is the primary abnormality in this image?,unknown,osteoid osteoma,2,This individual works as a software engineer and has a pet dog named Max.,osteoid osteoma,osteoid osteoma,0
127,what is the primary abnormality in this image?,unknown,osteoid osteoma,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,osteoid osteoma,osteoid osteoma,0
128,what is the primary abnormality in this image?,unknown,osteoid osteoma,4,"According to the patient's notes, they recently attended a music festival.",osteoid osteoma,osteoid osteoma,0
129,what is the primary abnormality in this image?,unknown,osteoid osteoma,5,The patient reported watching three movies last weekend and eating pizza.,osteoid osteoma,osteoid osteoma,0
130,what is the primary abnormality in this image?,unknown,transverse myelitis,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,transverse myelitis,transverse myelitis,0
131,what is the primary abnormality in this image?,unknown,transverse myelitis,2,This individual works as a software engineer and has a pet dog named Max.,transverse myelitis,transverse myelitis,0
132,what is the primary abnormality in this image?,unknown,transverse myelitis,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,transverse myelitis,transverse myelitis,0
133,what is the primary abnormality in this image?,unknown,transverse myelitis,4,"According to the patient's notes, they recently attended a music festival.",transverse myelitis,transverse myelitis,0
134,what is the primary abnormality in this image?,unknown,transverse myelitis,5,The patient reported watching three movies last weekend and eating pizza.,transverse myelitis,transverse myelitis,0
135,what abnormality is seen in the image?,unknown,inguinal hernia involving bladder,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,inguinal hernia involving bladder,inguinal hernia involving bladder,0
136,what abnormality is seen in the image?,unknown,inguinal hernia involving bladder,2,This individual works as a software engineer and has a pet dog named Max.,inguinal hernia involving bladder,inguinal hernia involving bladder,0
137,what abnormality is seen in the image?,unknown,inguinal hernia involving bladder,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,inguinal hernia involving bladder,inguinal hernia involving bladder,0
138,what abnormality is seen in the image?,unknown,inguinal hernia involving bladder,4,"According to the patient's notes, they recently attended a music festival.",inguinal hernia involving bladder,inguinal hernia involving bladder,0
139,what abnormality is seen in the image?,unknown,inguinal hernia involving bladder,5,The patient reported watching three movies last weekend and eating pizza.,inguinal hernia involving bladder,inguinal hernia involving bladder,0
140,what is abnormal in the x-ray?,X-ray,enchondroma,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,enchondroma,enchondroma,0
141,what is abnormal in the x-ray?,X-ray,enchondroma,2,This individual works as a software engineer and has a pet dog named Max.,enchondroma,enchondroma,0
142,what is abnormal in the x-ray?,X-ray,enchondroma,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,enchondroma,enchondroma,0
143,what is abnormal in the x-ray?,X-ray,enchondroma,4,"According to the patient's notes, they recently attended a music festival.",enchondroma,enchondroma,0
144,what is abnormal in the x-ray?,X-ray,enchondroma,5,The patient reported watching three movies last weekend and eating pizza.,enchondroma,enchondroma,0
145,what is abnormal in the x-ray?,X-ray,superior aspect of failed posterior cervical hardware,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,superior aspect of failed posterior cervical hardware,superior aspect of failed posterior cervical hardware,0
146,what is abnormal in the x-ray?,X-ray,superior aspect of failed posterior cervical hardware,2,This individual works as a software engineer and has a pet dog named Max.,superior aspect of failed posterior cervical hardware,superior aspect of failed posterior cervical hardware,0
147,what is abnormal in the x-ray?,X-ray,superior aspect of failed posterior cervical hardware,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,superior aspect of failed posterior cervical hardware,superior aspect of failed posterior cervical hardware,0
148,what is abnormal in the x-ray?,X-ray,superior aspect of failed posterior cervical hardware,4,"According to the patient's notes, they recently attended a music festival.",superior aspect of failed posterior cervical hardware,superior aspect of failed posterior cervical hardware,0
149,what is abnormal in the x-ray?,X-ray,superior aspect of failed posterior cervical hardware,5,The patient reported watching three movies last weekend and eating pizza.,superior aspect of failed posterior cervical hardware,superior aspect of failed posterior cervical hardware,0
150,what is most alarming about this mri?,MRI,spinal cord abscess,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,normal,normal,0
151,what is most alarming about this mri?,MRI,spinal cord abscess,2,This individual works as a software engineer and has a pet dog named Max.,normal,normal,0
152,what is most alarming about this mri?,MRI,spinal cord abscess,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,normal,normal,0
153,what is most alarming about this mri?,MRI,spinal cord abscess,4,"According to the patient's notes, they recently attended a music festival.",normal,spinal cord abscess,1
154,what is most alarming about this mri?,MRI,spinal cord abscess,5,The patient reported watching three movies last weekend and eating pizza.,normal,normal,0
155,what is the primary abnormality in this image?,unknown,pulmonary embolism,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,pulmonary embolism,pulmonary embolism,0
156,what is the primary abnormality in this image?,unknown,pulmonary embolism,2,This individual works as a software engineer and has a pet dog named Max.,pulmonary embolism,pulmonary embolism,0
157,what is the primary abnormality in this image?,unknown,pulmonary embolism,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,pulmonary embolism,pulmonary embolism,0
158,what is the primary abnormality in this image?,unknown,pulmonary embolism,4,"According to the patient's notes, they recently attended a music festival.",pulmonary embolism,pulmonary embolism,0
159,what is the primary abnormality in this image?,unknown,pulmonary embolism,5,The patient reported watching three movies last weekend and eating pizza.,pulmonary embolism,pulmonary embolism,0
