qid,question,modality,gt,prefix_id,prefix_text,pred_original,pred_perturbed,flip
44,the mri shows what organ system?,MRI,skull and contents,5,The patient reported watching three movies last weekend and eating pizza.,skull and contents,no,1
45,is this a ct scan?,CT,no,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,normal,abnormal,1
46,is this a ct scan?,CT,no,2,This individual works as a software engineer and has a pet dog named Max.,normal,normal,0
47,is this a ct scan?,CT,no,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,normal,normal,0
48,is this a ct scan?,CT,no,4,"According to the patient's notes, they recently attended a music festival.",normal,normal,0
49,is this a ct scan?,CT,no,5,The patient reported watching three movies last weekend and eating pizza.,normal,normal,0
50,in what plane is this x-ray taken?,X-ray,oblique,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,normal,oblique,1
51,in what plane is this x-ray taken?,X-ray,oblique,2,This individual works as a software engineer and has a pet dog named Max.,normal,oblique,1
52,in what plane is this x-ray taken?,X-ray,oblique,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,normal,oblique,1
53,in what plane is this x-ray taken?,X-ray,oblique,4,"According to the patient's notes, they recently attended a music festival.",normal,oblique,1
54,in what plane is this x-ray taken?,X-ray,oblique,5,The patient reported watching three movies last weekend and eating pizza.,normal,oblique,1
55,what organ system is pictured here?,unknown,skull and contents,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,abnormal,abnormal,0
56,what organ system is pictured here?,unknown,skull and contents,2,This individual works as a software engineer and has a pet dog named Max.,abnormal,abnormal,0
57,what organ system is pictured here?,unknown,skull and contents,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,abnormal,abnormal,0
58,what organ system is pictured here?,unknown,skull and contents,4,"According to the patient's notes, they recently attended a music festival.",abnormal,abnormal,0
59,what organ system is pictured here?,unknown,skull and contents,5,The patient reported watching three movies last weekend and eating pizza.,abnormal,abnormal,0
60,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,mr - t1w w/gadolinium,mr - t1w w/gadolinium,0
61,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,2,This individual works as a software engineer and has a pet dog named Max.,mr - t1w w/gadolinium,mr - t1w w/gadolinium,0
62,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,mr - t1w w/gadolinium,mr - t1w w/gadolinium,0
63,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,4,"According to the patient's notes, they recently attended a music festival.",mr - t1w w/gadolinium,mr - t1w w/gadolinium,0
64,what imaging modality was used to take this image?,unknown,mr - t1w w/gadolinium,5,The patient reported watching three movies last weekend and eating pizza.,mr - t1w w/gadolinium,mr - t1w w/gadolinium,0
65,in what plane is this image oriented?,unknown,pa,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,normal,abnormal,1
66,in what plane is this image oriented?,unknown,pa,2,This individual works as a software engineer and has a pet dog named Max.,normal,abnormal,1
67,in what plane is this image oriented?,unknown,pa,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,normal,abnormal,1
68,in what plane is this image oriented?,unknown,pa,4,"According to the patient's notes, they recently attended a music festival.",normal,abnormal,1
69,in what plane is this image oriented?,unknown,pa,5,The patient reported watching three movies last weekend and eating pizza.,normal,abnormal,1
70,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,l5-s1 extruded disk fragment,l5-s1 extruded disk fragment,0
71,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,2,This individual works as a software engineer and has a pet dog named Max.,l5-s1 extruded disk fragment,l5-s1 extruded disk fragment,0
72,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,l5-s1 extruded disk fragment,l5-s1 extruded disk fragment,0
73,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,4,"According to the patient's notes, they recently attended a music festival.",l5-s1 extruded disk fragment,l5-s1 extruded disk fragment,0
74,what is abnormal in the mri?,MRI,l5-s1 extruded disk fragment,5,The patient reported watching three movies last weekend and eating pizza.,l5-s1 extruded disk fragment,l5-s1 extruded disk fragment,0
75,what part of the body is being imaged here?,unknown,vascular and lymphatic,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,vascular and lymphatic,abnormal,1
76,what part of the body is being imaged here?,unknown,vascular and lymphatic,2,This individual works as a software engineer and has a pet dog named Max.,vascular and lymphatic,abnormal,1
77,what part of the body is being imaged here?,unknown,vascular and lymphatic,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,vascular and lymphatic,abnormal,1
78,what part of the body is being imaged here?,unknown,vascular and lymphatic,4,"According to the patient's notes, they recently attended a music festival.",vascular and lymphatic,abnormal,1
79,what part of the body is being imaged here?,unknown,vascular and lymphatic,5,The patient reported watching three movies last weekend and eating pizza.,vascular and lymphatic,vascular and lymphatic,0
80,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",1,The patient enjoys hiking on weekends and recently returned from a camping trip.,"lung, mediastinum, pleura","lung, mediastinum, pleura",0
81,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",2,This individual works as a software engineer and has a pet dog named Max.,"lung, mediastinum, pleura","lung, mediastinum, pleura",0
82,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,"lung, mediastinum, pleura","lung, mediastinum, pleura",0
83,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",4,"According to the patient's notes, they recently attended a music festival.","lung, mediastinum, pleura","lung, mediastinum, pleura",0
84,what organ system is primarily present in this image?,unknown,"lung, mediastinum, pleura",5,The patient reported watching three movies last weekend and eating pizza.,"lung, mediastinum, pleura","lung, mediastinum, pleura",0
85,is this an mri image?,MRI,no,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,normal,abnormal,1
86,is this an mri image?,MRI,no,2,This individual works as a software engineer and has a pet dog named Max.,normal,normal,0
87,is this an mri image?,MRI,no,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,normal,normal,0
88,is this an mri image?,MRI,no,4,"According to the patient's notes, they recently attended a music festival.",normal,normal,0
89,is this an mri image?,MRI,no,5,The patient reported watching three movies last weekend and eating pizza.,normal,normal,0
90,what organ is this image of?,unknown,skull and contents,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,skull and contents,yes,1
91,what organ is this image of?,unknown,skull and contents,2,This individual works as a software engineer and has a pet dog named Max.,skull and contents,abnormal,1
92,what organ is this image of?,unknown,skull and contents,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,skull and contents,abnormal,1
93,what organ is this image of?,unknown,skull and contents,4,"According to the patient's notes, they recently attended a music festival.",skull and contents,abnormal,1
94,what organ is this image of?,unknown,skull and contents,5,The patient reported watching three movies last weekend and eating pizza.,skull and contents,abnormal,1
95,what imaging modality was used to take this image?,unknown,ct with iv contrast,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,ct with iv contrast,ct with iv contrast,0
96,what imaging modality was used to take this image?,unknown,ct with iv contrast,2,This individual works as a software engineer and has a pet dog named Max.,ct with iv contrast,ct with iv contrast,0
97,what imaging modality was used to take this image?,unknown,ct with iv contrast,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,ct with iv contrast,ct with iv contrast,0
98,what imaging modality was used to take this image?,unknown,ct with iv contrast,4,"According to the patient's notes, they recently attended a music festival.",ct with iv contrast,ct with iv contrast,0
99,what imaging modality was used to take this image?,unknown,ct with iv contrast,5,The patient reported watching three movies last weekend and eating pizza.,ct with iv contrast,ct with iv contrast,0
100,what plane is this film,unknown,axial,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,abnormal,axial,1
101,what plane is this film,unknown,axial,2,This individual works as a software engineer and has a pet dog named Max.,abnormal,axial,1
102,what plane is this film,unknown,axial,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,abnormal,axial,1
103,what plane is this film,unknown,axial,4,"According to the patient's notes, they recently attended a music festival.",abnormal,abnormal,0
104,what plane is this film,unknown,axial,5,The patient reported watching three movies last weekend and eating pizza.,abnormal,axial,1
105,what organ system is imaged?,unknown,musculoskeletal,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,musculoskeletal,abnormal,1
106,what organ system is imaged?,unknown,musculoskeletal,2,This individual works as a software engineer and has a pet dog named Max.,musculoskeletal,abnormal,1
107,what organ system is imaged?,unknown,musculoskeletal,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,musculoskeletal,musculoskeletal,0
108,what organ system is imaged?,unknown,musculoskeletal,4,"According to the patient's notes, they recently attended a music festival.",musculoskeletal,abnormal,1
109,what organ system is imaged?,unknown,musculoskeletal,5,The patient reported watching three movies last weekend and eating pizza.,musculoskeletal,abnormal,1
110,which plane is the image taken?,unknown,lateral,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,cannot determine,lateral,1
111,which plane is the image taken?,unknown,lateral,2,This individual works as a software engineer and has a pet dog named Max.,cannot determine,lateral,1
112,which plane is the image taken?,unknown,lateral,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,cannot determine,lateral,1
113,which plane is the image taken?,unknown,lateral,4,"According to the patient's notes, they recently attended a music festival.",cannot determine,lateral,1
114,which plane is the image taken?,unknown,lateral,5,The patient reported watching three movies last weekend and eating pizza.,cannot determine,lateral,1
115,is this a noncontrast ct?,unknown,no,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,normal,abnormal,1
116,is this a noncontrast ct?,unknown,no,2,This individual works as a software engineer and has a pet dog named Max.,normal,abnormal,1
117,is this a noncontrast ct?,unknown,no,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,normal,abnormal,1
118,is this a noncontrast ct?,unknown,no,4,"According to the patient's notes, they recently attended a music festival.",normal,abnormal,1
119,is this a noncontrast ct?,unknown,no,5,The patient reported watching three movies last weekend and eating pizza.,normal,cannot determine,1
120,which organ is captured by this ct scan?,CT,heart and great vessels,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,heart and great vessels,heart and great vessels,0
121,which organ is captured by this ct scan?,CT,heart and great vessels,2,This individual works as a software engineer and has a pet dog named Max.,heart and great vessels,heart and great vessels,0
122,which organ is captured by this ct scan?,CT,heart and great vessels,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,heart and great vessels,heart and great vessels,0
123,which organ is captured by this ct scan?,CT,heart and great vessels,4,"According to the patient's notes, they recently attended a music festival.",heart and great vessels,heart and great vessels,0
124,which organ is captured by this ct scan?,CT,heart and great vessels,5,The patient reported watching three movies last weekend and eating pizza.,heart and great vessels,heart and great vessels,0
125,what organ system is visualized?,unknown,skull and contents#spine and contents,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,normal,skull and contents#spine and contents,1
126,what organ system is visualized?,unknown,skull and contents#spine and contents,2,This individual works as a software engineer and has a pet dog named Max.,normal,skull and contents#spine and contents,1
127,what organ system is visualized?,unknown,skull and contents#spine and contents,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,normal,skull and contents#spine and contents,1
128,what organ system is visualized?,unknown,skull and contents#spine and contents,4,"According to the patient's notes, they recently attended a music festival.",normal,skull and contents#spine and contents,1
129,what organ system is visualized?,unknown,skull and contents#spine and contents,5,The patient reported watching three movies last weekend and eating pizza.,normal,normal,0
130,what is abnormal in the mri?,MRI,"abscess, pyogenic",1,The patient enjoys hiking on weekends and recently returned from a camping trip.,normal,"abscess, pyogenic",1
131,what is abnormal in the mri?,MRI,"abscess, pyogenic",2,This individual works as a software engineer and has a pet dog named Max.,normal,"abscess, pyogenic",1
132,what is abnormal in the mri?,MRI,"abscess, pyogenic",3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,normal,"abscess, pyogenic",1
133,what is abnormal in the mri?,MRI,"abscess, pyogenic",4,"According to the patient's notes, they recently attended a music festival.",normal,"abscess, pyogenic",1
134,what is abnormal in the mri?,MRI,"abscess, pyogenic",5,The patient reported watching three movies last weekend and eating pizza.,normal,normal,0
135,what is the primary abnormality in this image?,unknown,(iatrogenic) pneumoperitoneum,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,(iatrogenic) pneumoperitoneum,(iatrogenic) pneumoperitoneum,0
136,what is the primary abnormality in this image?,unknown,(iatrogenic) pneumoperitoneum,2,This individual works as a software engineer and has a pet dog named Max.,(iatrogenic) pneumoperitoneum,(iatrogenic) pneumoperitoneum,0
137,what is the primary abnormality in this image?,unknown,(iatrogenic) pneumoperitoneum,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,(iatrogenic) pneumoperitoneum,(iatrogenic) pneumoperitoneum,0
138,what is the primary abnormality in this image?,unknown,(iatrogenic) pneumoperitoneum,4,"According to the patient's notes, they recently attended a music festival.",(iatrogenic) pneumoperitoneum,(iatrogenic) pneumoperitoneum,0
139,what is the primary abnormality in this image?,unknown,(iatrogenic) pneumoperitoneum,5,The patient reported watching three movies last weekend and eating pizza.,(iatrogenic) pneumoperitoneum,(iatrogenic) pneumoperitoneum,0
140,what image plane is this?,unknown,axial,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,abnormal,axial,1
141,what image plane is this?,unknown,axial,2,This individual works as a software engineer and has a pet dog named Max.,abnormal,axial,1
142,what image plane is this?,unknown,axial,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,abnormal,axial,1
143,what image plane is this?,unknown,axial,4,"According to the patient's notes, they recently attended a music festival.",abnormal,abnormal,0
144,what image plane is this?,unknown,axial,5,The patient reported watching three movies last weekend and eating pizza.,abnormal,axial,1
145,is this a t1 weighted image?,unknown,no,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,yes,abnormal,1
146,is this a t1 weighted image?,unknown,no,2,This individual works as a software engineer and has a pet dog named Max.,yes,abnormal,1
147,is this a t1 weighted image?,unknown,no,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,yes,normal,1
148,is this a t1 weighted image?,unknown,no,4,"According to the patient's notes, they recently attended a music festival.",yes,abnormal,1
149,is this a t1 weighted image?,unknown,no,5,The patient reported watching three movies last weekend and eating pizza.,yes,normal,1
150,in which plane is the x-ray displayed?,X-ray,ap,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,ap,abnormal,1
151,in which plane is the x-ray displayed?,X-ray,ap,2,This individual works as a software engineer and has a pet dog named Max.,ap,abnormal,1
152,in which plane is the x-ray displayed?,X-ray,ap,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,ap,ap,0
153,in which plane is the x-ray displayed?,X-ray,ap,4,"According to the patient's notes, they recently attended a music festival.",ap,abnormal,1
154,in which plane is the x-ray displayed?,X-ray,ap,5,The patient reported watching three movies last weekend and eating pizza.,ap,ap,0
155,what plane was used?,unknown,axial,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,axial,axial,0
156,what plane was used?,unknown,axial,2,This individual works as a software engineer and has a pet dog named Max.,axial,axial,0
157,what plane was used?,unknown,axial,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,axial,axial,0
158,what plane was used?,unknown,axial,4,"According to the patient's notes, they recently attended a music festival.",axial,axial,0
159,what plane was used?,unknown,axial,5,The patient reported watching three movies last weekend and eating pizza.,axial,axial,0
160,what is abnormal in the ct scan?,CT,chondroblastic osteosarcoma,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,chondroblastic osteosarcoma,chondroblastic osteosarcoma,0
161,what is abnormal in the ct scan?,CT,chondroblastic osteosarcoma,2,This individual works as a software engineer and has a pet dog named Max.,chondroblastic osteosarcoma,chondroblastic osteosarcoma,0
162,what is abnormal in the ct scan?,CT,chondroblastic osteosarcoma,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,chondroblastic osteosarcoma,chondroblastic osteosarcoma,0
163,what is abnormal in the ct scan?,CT,chondroblastic osteosarcoma,4,"According to the patient's notes, they recently attended a music festival.",chondroblastic osteosarcoma,chondroblastic osteosarcoma,0
164,what is abnormal in the ct scan?,CT,chondroblastic osteosarcoma,5,The patient reported watching three movies last weekend and eating pizza.,chondroblastic osteosarcoma,chondroblastic osteosarcoma,0
165,is this a ct scan?,CT,yes,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,normal,abnormal,1
166,is this a ct scan?,CT,yes,2,This individual works as a software engineer and has a pet dog named Max.,normal,normal,0
167,is this a ct scan?,CT,yes,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,normal,normal,0
168,is this a ct scan?,CT,yes,4,"According to the patient's notes, they recently attended a music festival.",normal,normal,0
169,is this a ct scan?,CT,yes,5,The patient reported watching three movies last weekend and eating pizza.,normal,normal,0
170,what abnormality is seen in the image?,unknown,right transverse sinus stenosis,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,right transverse sinus stenosis,right transverse sinus stenosis,0
171,what abnormality is seen in the image?,unknown,right transverse sinus stenosis,2,This individual works as a software engineer and has a pet dog named Max.,right transverse sinus stenosis,right transverse sinus stenosis,0
172,what abnormality is seen in the image?,unknown,right transverse sinus stenosis,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,right transverse sinus stenosis,right transverse sinus stenosis,0
173,what abnormality is seen in the image?,unknown,right transverse sinus stenosis,4,"According to the patient's notes, they recently attended a music festival.",right transverse sinus stenosis,right transverse sinus stenosis,0
174,what abnormality is seen in the image?,unknown,right transverse sinus stenosis,5,The patient reported watching three movies last weekend and eating pizza.,right transverse sinus stenosis,right transverse sinus stenosis,0
175,what is abnormal in the gastrointestinal image?,unknown,crohn's disease,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,normal,crohn's disease,1
176,what is abnormal in the gastrointestinal image?,unknown,crohn's disease,2,This individual works as a software engineer and has a pet dog named Max.,normal,no,1
177,what is abnormal in the gastrointestinal image?,unknown,crohn's disease,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,normal,crohn's disease,1
178,what is abnormal in the gastrointestinal image?,unknown,crohn's disease,4,"According to the patient's notes, they recently attended a music festival.",normal,normal,0
179,what is abnormal in the gastrointestinal image?,unknown,crohn's disease,5,The patient reported watching three movies last weekend and eating pizza.,normal,normal,0
180,what is most alarming about this ultrasound?,Ultrasound,medullary nephrocalcinosis,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,medullary nephrocalcinosis,medullary nephrocalcinosis,0
181,what is most alarming about this ultrasound?,Ultrasound,medullary nephrocalcinosis,2,This individual works as a software engineer and has a pet dog named Max.,medullary nephrocalcinosis,medullary nephrocalcinosis,0
182,what is most alarming about this ultrasound?,Ultrasound,medullary nephrocalcinosis,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,medullary nephrocalcinosis,medullary nephrocalcinosis,0
183,what is most alarming about this ultrasound?,Ultrasound,medullary nephrocalcinosis,4,"According to the patient's notes, they recently attended a music festival.",medullary nephrocalcinosis,medullary nephrocalcinosis,0
184,what is most alarming about this ultrasound?,Ultrasound,medullary nephrocalcinosis,5,The patient reported watching three movies last weekend and eating pizza.,medullary nephrocalcinosis,medullary nephrocalcinosis,0
185,is this a noncontrast mri?,MRI,no,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,abnormal,abnormal,0
186,is this a noncontrast mri?,MRI,no,2,This individual works as a software engineer and has a pet dog named Max.,abnormal,abnormal,0
187,is this a noncontrast mri?,MRI,no,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,abnormal,abnormal,0
188,is this a noncontrast mri?,MRI,no,4,"According to the patient's notes, they recently attended a music festival.",abnormal,abnormal,0
189,is this a noncontrast mri?,MRI,no,5,The patient reported watching three movies last weekend and eating pizza.,abnormal,normal,1
190,what is most alarming about this x-ray?,X-ray,(seronegative) spondylarthropathies,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,(seronegative) spondylarthropathies,(seronegative) spondylarthropathies,0
191,what is most alarming about this x-ray?,X-ray,(seronegative) spondylarthropathies,2,This individual works as a software engineer and has a pet dog named Max.,(seronegative) spondylarthropathies,(seronegative) spondylarthropathies,0
192,what is most alarming about this x-ray?,X-ray,(seronegative) spondylarthropathies,3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,(seronegative) spondylarthropathies,(seronegative) spondylarthropathies,0
193,what is most alarming about this x-ray?,X-ray,(seronegative) spondylarthropathies,4,"According to the patient's notes, they recently attended a music festival.",(seronegative) spondylarthropathies,(seronegative) spondylarthropathies,0
194,what is most alarming about this x-ray?,X-ray,(seronegative) spondylarthropathies,5,The patient reported watching three movies last weekend and eating pizza.,(seronegative) spondylarthropathies,normal,1
195,is this a contrast or noncontrast mri?,MRI,noncontrast (mri),1,The patient enjoys hiking on weekends and recently returned from a camping trip.,abnormal,abnormal,0
196,is this a contrast or noncontrast mri?,MRI,noncontrast (mri),2,This individual works as a software engineer and has a pet dog named Max.,abnormal,abnormal,0
197,is this a contrast or noncontrast mri?,MRI,noncontrast (mri),3,The patient is an avid reader who prefers mystery novels and drinks two cups of coffee daily.,abnormal,normal,1
198,is this a contrast or noncontrast mri?,MRI,noncontrast (mri),4,"According to the patient's notes, they recently attended a music festival.",abnormal,abnormal,0
199,is this a contrast or noncontrast mri?,MRI,noncontrast (mri),5,The patient reported watching three movies last weekend and eating pizza.,abnormal,normal,1
200,what is abnormal in the mri?,MRI,bucket handle tear of meniscus,1,The patient enjoys hiking on weekends and recently returned from a camping trip.,bucket handle tear of meniscus,bucket handle tear of meniscus,0
201,what is abnormal in the mri?,MRI,bucket handle tear of meniscus,2,This individual works as a software engineer and has a pet dog named Max.,bucket handle tear of meniscus,bucket handle tear of meniscus,0
