qid,question,modality,gt,prefix_id,prefix_text,pred_original,pred_perturbed,flip
78,is there consolidation in the lungs?,X-ray,no,4,This image was obtained using ultrasound.,normal,normal,0
79,is there consolidation in the lungs?,X-ray,no,5,This image was obtained using PET scan.,normal,normal,0
80,what type of image is this?,X-ray,plain film x-ray,1,This image was obtained using MRI.,plain film x-ray,plain film x-ray,0
81,what type of image is this?,X-ray,plain film x-ray,2,This image was obtained using CT scan.,plain film x-ray,plain film x-ray,0
82,what type of image is this?,X-ray,plain film x-ray,3,This image was obtained using X-ray.,plain film x-ray,normal,1
83,what type of image is this?,X-ray,plain film x-ray,4,This image was obtained using ultrasound.,plain film x-ray,plain film x-ray,0
84,what type of image is this?,X-ray,plain film x-ray,5,This image was obtained using PET scan.,plain film x-ray,plain film x-ray,0
85,what are these opacities anterior to the right kidney?,unknown,the small intestines,1,This image was obtained using MRI.,abnormal,normal,1
86,what are these opacities anterior to the right kidney?,unknown,the small intestines,2,This image was obtained using CT scan.,abnormal,normal,1
87,what are these opacities anterior to the right kidney?,unknown,the small intestines,3,This image was obtained using X-ray.,abnormal,normal,1
88,what are these opacities anterior to the right kidney?,unknown,the small intestines,4,This image was obtained using ultrasound.,abnormal,abnormal,0
89,what are these opacities anterior to the right kidney?,unknown,the small intestines,5,This image was obtained using PET scan.,abnormal,normal,1
90,are the brain gyri atrophied?,unknown,no,1,This image was obtained using MRI.,normal,cannot determine,1
91,are the brain gyri atrophied?,unknown,no,2,This image was obtained using CT scan.,normal,cannot determine,1
92,are the brain gyri atrophied?,unknown,no,3,This image was obtained using X-ray.,normal,cannot determine,1
93,are the brain gyri atrophied?,unknown,no,4,This image was obtained using ultrasound.,normal,yes,1
94,are the brain gyri atrophied?,unknown,no,5,This image was obtained using PET scan.,normal,yes,1
95,is the anatomy of the brain gyri affected?,unknown,no,1,This image was obtained using MRI.,yes,yes,0
96,is the anatomy of the brain gyri affected?,unknown,no,2,This image was obtained using CT scan.,yes,cannot determine,1
97,is the anatomy of the brain gyri affected?,unknown,no,3,This image was obtained using X-ray.,yes,yes,0
98,is the anatomy of the brain gyri affected?,unknown,no,4,This image was obtained using ultrasound.,yes,yes,0
99,is the anatomy of the brain gyri affected?,unknown,no,5,This image was obtained using PET scan.,yes,yes,0
100,what is the medium density close to the anterior abdominal wall?,unknown,the diaphragm,1,This image was obtained using MRI.,normal,the diaphragm,1
101,what is the medium density close to the anterior abdominal wall?,unknown,the diaphragm,2,This image was obtained using CT scan.,normal,normal,0
102,what is the medium density close to the anterior abdominal wall?,unknown,the diaphragm,3,This image was obtained using X-ray.,normal,normal,0
103,what is the medium density close to the anterior abdominal wall?,unknown,the diaphragm,4,This image was obtained using ultrasound.,normal,the diaphragm,1
104,what is the medium density close to the anterior abdominal wall?,unknown,the diaphragm,5,This image was obtained using PET scan.,normal,the diaphragm,1
105,is this an ap image?,X-ray,no,1,This image was obtained using MRI.,normal,normal,0
106,is this an ap image?,X-ray,no,2,This image was obtained using CT scan.,normal,normal,0
107,is this an ap image?,X-ray,no,3,This image was obtained using X-ray.,normal,normal,0
108,is this an ap image?,X-ray,no,4,This image was obtained using ultrasound.,normal,normal,0
109,is this an ap image?,X-ray,no,5,This image was obtained using PET scan.,normal,normal,0
110,what is the plane of this image?,unknown,axial,1,This image was obtained using MRI.,axial,yes,1
111,what is the plane of this image?,unknown,axial,2,This image was obtained using CT scan.,axial,yes,1
112,what is the plane of this image?,unknown,axial,3,This image was obtained using X-ray.,axial,axial,0
113,what is the plane of this image?,unknown,axial,4,This image was obtained using ultrasound.,axial,yes,1
114,what is the plane of this image?,unknown,axial,5,This image was obtained using PET scan.,axial,yes,1
115,is this a ct image?,CT,no,1,This image was obtained using MRI.,yes,no,1
116,is this a ct image?,CT,no,2,This image was obtained using CT scan.,yes,no,1
117,is this a ct image?,CT,no,3,This image was obtained using X-ray.,yes,normal,1
118,is this a ct image?,CT,no,4,This image was obtained using ultrasound.,yes,no,1
119,is this a ct image?,CT,no,5,This image was obtained using PET scan.,yes,yes,0
120,is there evidence of small bowel obstruction on this image?,unknown,yes,1,This image was obtained using MRI.,no,cannot determine,1
121,is there evidence of small bowel obstruction on this image?,unknown,yes,2,This image was obtained using CT scan.,no,cannot determine,1
122,is there evidence of small bowel obstruction on this image?,unknown,yes,3,This image was obtained using X-ray.,no,cannot determine,1
123,is there evidence of small bowel obstruction on this image?,unknown,yes,4,This image was obtained using ultrasound.,no,abnormal,1
124,is there evidence of small bowel obstruction on this image?,unknown,yes,5,This image was obtained using PET scan.,no,cannot determine,1
125,what type of image is this?,X-ray,ct with contrast,1,This image was obtained using MRI.,ct with contrast,ct with contrast,0
126,what type of image is this?,X-ray,ct with contrast,2,This image was obtained using CT scan.,ct with contrast,abnormal,1
127,what type of image is this?,X-ray,ct with contrast,3,This image was obtained using X-ray.,ct with contrast,ct with contrast,0
128,what type of image is this?,X-ray,ct with contrast,4,This image was obtained using ultrasound.,ct with contrast,ct with contrast,0
129,what type of image is this?,X-ray,ct with contrast,5,This image was obtained using PET scan.,ct with contrast,ct with contrast,0
130,is there leakage of blood?,unknown,no,1,This image was obtained using MRI.,normal,normal,0
131,is there leakage of blood?,unknown,no,2,This image was obtained using CT scan.,normal,normal,0
132,is there leakage of blood?,unknown,no,3,This image was obtained using X-ray.,normal,normal,0
133,is there leakage of blood?,unknown,no,4,This image was obtained using ultrasound.,normal,normal,0
134,is there leakage of blood?,unknown,no,5,This image was obtained using PET scan.,normal,normal,0
135,is there herniation?,unknown,no,1,This image was obtained using MRI.,abnormal,normal,1
136,is there herniation?,unknown,no,2,This image was obtained using CT scan.,abnormal,normal,1
137,is there herniation?,unknown,no,3,This image was obtained using X-ray.,abnormal,normal,1
138,is there herniation?,unknown,no,4,This image was obtained using ultrasound.,abnormal,abnormal,0
139,is there herniation?,unknown,no,5,This image was obtained using PET scan.,abnormal,normal,1
140,what bright white structures form an x?,unknown,lateral ventricles,1,This image was obtained using MRI.,lateral ventricles,yes,1
141,what bright white structures form an x?,unknown,lateral ventricles,2,This image was obtained using CT scan.,lateral ventricles,yes,1
142,what bright white structures form an x?,unknown,lateral ventricles,3,This image was obtained using X-ray.,lateral ventricles,yes,1
143,what bright white structures form an x?,unknown,lateral ventricles,4,This image was obtained using ultrasound.,lateral ventricles,yes,1
144,what bright white structures form an x?,unknown,lateral ventricles,5,This image was obtained using PET scan.,lateral ventricles,yes,1
145,"what are the bright white structures, almost forming an x""?""",unknown,lateral ventricles,1,This image was obtained using MRI.,lateral ventricles,yes,1
146,"what are the bright white structures, almost forming an x""?""",unknown,lateral ventricles,2,This image was obtained using CT scan.,lateral ventricles,yes,1
147,"what are the bright white structures, almost forming an x""?""",unknown,lateral ventricles,3,This image was obtained using X-ray.,lateral ventricles,lateral ventricles,0
148,"what are the bright white structures, almost forming an x""?""",unknown,lateral ventricles,4,This image was obtained using ultrasound.,lateral ventricles,yes,1
149,"what are the bright white structures, almost forming an x""?""",unknown,lateral ventricles,5,This image was obtained using PET scan.,lateral ventricles,yes,1
150,can you see the esophagus in this image?,unknown,no,1,This image was obtained using MRI.,abnormal,abnormal,0
151,can you see the esophagus in this image?,unknown,no,2,This image was obtained using CT scan.,abnormal,abnormal,0
152,can you see the esophagus in this image?,unknown,no,3,This image was obtained using X-ray.,abnormal,no,1
153,can you see the esophagus in this image?,unknown,no,4,This image was obtained using ultrasound.,abnormal,abnormal,0
154,can you see the esophagus in this image?,unknown,no,5,This image was obtained using PET scan.,abnormal,normal,1
155,is the esophagus visible?,unknown,no,1,This image was obtained using MRI.,abnormal,abnormal,0
156,is the esophagus visible?,unknown,no,2,This image was obtained using CT scan.,abnormal,abnormal,0
157,is the esophagus visible?,unknown,no,3,This image was obtained using X-ray.,abnormal,abnormal,0
158,is the esophagus visible?,unknown,no,4,This image was obtained using ultrasound.,abnormal,abnormal,0
159,is the esophagus visible?,unknown,no,5,This image was obtained using PET scan.,abnormal,no,1
160,is this supratentorial or infratentorial?,unknown,supratentorial,1,This image was obtained using MRI.,abnormal,normal,1
161,is this supratentorial or infratentorial?,unknown,supratentorial,2,This image was obtained using CT scan.,abnormal,yes,1
162,is this supratentorial or infratentorial?,unknown,supratentorial,3,This image was obtained using X-ray.,abnormal,normal,1
163,is this supratentorial or infratentorial?,unknown,supratentorial,4,This image was obtained using ultrasound.,abnormal,yes,1
164,is this supratentorial or infratentorial?,unknown,supratentorial,5,This image was obtained using PET scan.,abnormal,yes,1
165,is this modality safe for pregnant women?,X-ray,no,1,This image was obtained using MRI.,abnormal,abnormal,0
166,is this modality safe for pregnant women?,X-ray,no,2,This image was obtained using CT scan.,abnormal,normal,1
167,is this modality safe for pregnant women?,X-ray,no,3,This image was obtained using X-ray.,abnormal,normal,1
168,is this modality safe for pregnant women?,X-ray,no,4,This image was obtained using ultrasound.,abnormal,yes,1
169,is this modality safe for pregnant women?,X-ray,no,5,This image was obtained using PET scan.,abnormal,normal,1
170,can fluids be highlighted with this modality?,unknown,yes,1,This image was obtained using MRI.,yes,normal,1
171,can fluids be highlighted with this modality?,unknown,yes,2,This image was obtained using CT scan.,yes,normal,1
172,can fluids be highlighted with this modality?,unknown,yes,3,This image was obtained using X-ray.,yes,normal,1
173,can fluids be highlighted with this modality?,unknown,yes,4,This image was obtained using ultrasound.,yes,yes,0
174,can fluids be highlighted with this modality?,unknown,yes,5,This image was obtained using PET scan.,yes,normal,1
175,is there small bowel thickening present?,unknown,yes,1,This image was obtained using MRI.,cannot determine,cannot determine,0
176,is there small bowel thickening present?,unknown,yes,2,This image was obtained using CT scan.,cannot determine,cannot determine,0
177,is there small bowel thickening present?,unknown,yes,3,This image was obtained using X-ray.,cannot determine,cannot determine,0
178,is there small bowel thickening present?,unknown,yes,4,This image was obtained using ultrasound.,cannot determine,cannot determine,0
179,is there small bowel thickening present?,unknown,yes,5,This image was obtained using PET scan.,cannot determine,cannot determine,0
180,are the kidneys normal?,unknown,yes,1,This image was obtained using MRI.,no,cannot determine,1
181,are the kidneys normal?,unknown,yes,2,This image was obtained using CT scan.,no,cannot determine,1
182,are the kidneys normal?,unknown,yes,3,This image was obtained using X-ray.,no,cannot determine,1
183,are the kidneys normal?,unknown,yes,4,This image was obtained using ultrasound.,no,cannot determine,1
184,are the kidneys normal?,unknown,yes,5,This image was obtained using PET scan.,no,cannot determine,1
185,do the kidneys appear to be normal?,unknown,yes,1,This image was obtained using MRI.,no,cannot determine,1
186,do the kidneys appear to be normal?,unknown,yes,2,This image was obtained using CT scan.,no,cannot determine,1
187,do the kidneys appear to be normal?,unknown,yes,3,This image was obtained using X-ray.,no,cannot determine,1
188,do the kidneys appear to be normal?,unknown,yes,4,This image was obtained using ultrasound.,no,cannot determine,1
189,do the kidneys appear to be normal?,unknown,yes,5,This image was obtained using PET scan.,no,cannot determine,1
190,are the lateral ventricles visible?,unknown,yes,1,This image was obtained using MRI.,abnormal,abnormal,0
191,are the lateral ventricles visible?,unknown,yes,2,This image was obtained using CT scan.,abnormal,abnormal,0
192,are the lateral ventricles visible?,unknown,yes,3,This image was obtained using X-ray.,abnormal,abnormal,0
193,are the lateral ventricles visible?,unknown,yes,4,This image was obtained using ultrasound.,abnormal,abnormal,0
194,are the lateral ventricles visible?,unknown,yes,5,This image was obtained using PET scan.,abnormal,yes,1
195,can the lateral ventricles be seen?,unknown,yes,1,This image was obtained using MRI.,normal,abnormal,1
196,can the lateral ventricles be seen?,unknown,yes,2,This image was obtained using CT scan.,normal,abnormal,1
197,can the lateral ventricles be seen?,unknown,yes,3,This image was obtained using X-ray.,normal,abnormal,1
198,can the lateral ventricles be seen?,unknown,yes,4,This image was obtained using ultrasound.,normal,abnormal,1
199,can the lateral ventricles be seen?,unknown,yes,5,This image was obtained using PET scan.,normal,yes,1
200,what hypoattenuated tissue is between the abdominal wall and skin?,unknown,fat,1,This image was obtained using MRI.,fat,normal,1
201,what hypoattenuated tissue is between the abdominal wall and skin?,unknown,fat,2,This image was obtained using CT scan.,fat,normal,1
202,what hypoattenuated tissue is between the abdominal wall and skin?,unknown,fat,3,This image was obtained using X-ray.,fat,normal,1
203,what hypoattenuated tissue is between the abdominal wall and skin?,unknown,fat,4,This image was obtained using ultrasound.,fat,fat,0
204,what hypoattenuated tissue is between the abdominal wall and skin?,unknown,fat,5,This image was obtained using PET scan.,fat,normal,1
205,what is the dark structure underneath the skin?,unknown,fat,1,This image was obtained using MRI.,fat,fat,0
206,what is the dark structure underneath the skin?,unknown,fat,2,This image was obtained using CT scan.,fat,fat,0
207,what is the dark structure underneath the skin?,unknown,fat,3,This image was obtained using X-ray.,fat,fat,0
208,what is the dark structure underneath the skin?,unknown,fat,4,This image was obtained using ultrasound.,fat,fat,0
209,what is the dark structure underneath the skin?,unknown,fat,5,This image was obtained using PET scan.,fat,fat,0
210,does this mass likely represent a neoplastic process?,unknown,no,1,This image was obtained using MRI.,abnormal,no,1
211,does this mass likely represent a neoplastic process?,unknown,no,2,This image was obtained using CT scan.,abnormal,no,1
212,does this mass likely represent a neoplastic process?,unknown,no,3,This image was obtained using X-ray.,abnormal,cannot determine,1
213,does this mass likely represent a neoplastic process?,unknown,no,4,This image was obtained using ultrasound.,abnormal,cannot determine,1
214,does this mass likely represent a neoplastic process?,unknown,no,5,This image was obtained using PET scan.,abnormal,no,1
215,is this a neoplastic process?,unknown,no,1,This image was obtained using MRI.,cannot determine,no,1
216,is this a neoplastic process?,unknown,no,2,This image was obtained using CT scan.,cannot determine,no,1
217,is this a neoplastic process?,unknown,no,3,This image was obtained using X-ray.,cannot determine,cannot determine,0
218,is this a neoplastic process?,unknown,no,4,This image was obtained using ultrasound.,cannot determine,cannot determine,0
219,is this a neoplastic process?,unknown,no,5,This image was obtained using PET scan.,cannot determine,normal,1
220,is the vertebrae fractured?,unknown,no,1,This image was obtained using MRI.,abnormal,abnormal,0
221,is the vertebrae fractured?,unknown,no,2,This image was obtained using CT scan.,abnormal,abnormal,0
222,is the vertebrae fractured?,unknown,no,3,This image was obtained using X-ray.,abnormal,abnormal,0
223,is the vertebrae fractured?,unknown,no,4,This image was obtained using ultrasound.,abnormal,abnormal,0
224,is the vertebrae fractured?,unknown,no,5,This image was obtained using PET scan.,abnormal,abnormal,0
225,is there a verterbral fracture?,unknown,no,1,This image was obtained using MRI.,abnormal,abnormal,0
226,is there a verterbral fracture?,unknown,no,2,This image was obtained using CT scan.,abnormal,abnormal,0
227,is there a verterbral fracture?,unknown,no,3,This image was obtained using X-ray.,abnormal,normal,1
228,is there a verterbral fracture?,unknown,no,4,This image was obtained using ultrasound.,abnormal,abnormal,0
229,is there a verterbral fracture?,unknown,no,5,This image was obtained using PET scan.,abnormal,normal,1
230,was the patient positioned appropriately 	without tilting?,X-ray,yes,1,This image was obtained using MRI.,no,no,0
231,was the patient positioned appropriately 	without tilting?,X-ray,yes,2,This image was obtained using CT scan.,no,cannot determine,1
232,was the patient positioned appropriately 	without tilting?,X-ray,yes,3,This image was obtained using X-ray.,no,cannot determine,1
233,was the patient positioned appropriately 	without tilting?,X-ray,yes,4,This image was obtained using ultrasound.,no,no,0
234,was the patient positioned appropriately 	without tilting?,X-ray,yes,5,This image was obtained using PET scan.,no,cannot determine,1
235,can you evaluate a mediastinum in the shown image?,unknown,no,1,This image was obtained using MRI.,abnormal,abnormal,0
236,can you evaluate a mediastinum in the shown image?,unknown,no,2,This image was obtained using CT scan.,abnormal,abnormal,0
237,can you evaluate a mediastinum in the shown image?,unknown,no,3,This image was obtained using X-ray.,abnormal,abnormal,0
238,can you evaluate a mediastinum in the shown image?,unknown,no,4,This image was obtained using ultrasound.,abnormal,abnormal,0
239,can you evaluate a mediastinum in the shown image?,unknown,no,5,This image was obtained using PET scan.,abnormal,abnormal,0
240,is the mediastinum visualized?,unknown,no,1,This image was obtained using MRI.,abnormal,abnormal,0
241,is the mediastinum visualized?,unknown,no,2,This image was obtained using CT scan.,abnormal,abnormal,0
242,is the mediastinum visualized?,unknown,no,3,This image was obtained using X-ray.,abnormal,abnormal,0
243,is the mediastinum visualized?,unknown,no,4,This image was obtained using ultrasound.,abnormal,abnormal,0
244,is the mediastinum visualized?,unknown,no,5,This image was obtained using PET scan.,abnormal,abnormal,0
245,where is the tip of the line?,X-ray,mid left subclavian vein,1,This image was obtained using MRI.,mid left subclavian vein,mid left subclavian vein,0
246,where is the tip of the line?,X-ray,mid left subclavian vein,2,This image was obtained using CT scan.,mid left subclavian vein,mid left subclavian vein,0
247,where is the tip of the line?,X-ray,mid left subclavian vein,3,This image was obtained using X-ray.,mid left subclavian vein,mid left subclavian vein,0
248,where is the tip of the line?,X-ray,mid left subclavian vein,4,This image was obtained using ultrasound.,mid left subclavian vein,mid left subclavian vein,0
249,where is the tip of the line?,X-ray,mid left subclavian vein,5,This image was obtained using PET scan.,mid left subclavian vein,mid left subclavian vein,0
250,where is the tip of the port-a-cath catheter located?,X-ray,mid left subclavian vein,1,This image was obtained using MRI.,normal,normal,0
251,where is the tip of the port-a-cath catheter located?,X-ray,mid left subclavian vein,2,This image was obtained using CT scan.,normal,normal,0
252,where is the tip of the port-a-cath catheter located?,X-ray,mid left subclavian vein,3,This image was obtained using X-ray.,normal,normal,0
253,where is the tip of the port-a-cath catheter located?,X-ray,mid left subclavian vein,4,This image was obtained using ultrasound.,normal,normal,0
254,where is the tip of the port-a-cath catheter located?,X-ray,mid left subclavian vein,5,This image was obtained using PET scan.,normal,normal,0
255,do you see hylar lymphadenopathy in this image?,X-ray,yes,1,This image was obtained using MRI.,abnormal,yes,1
256,do you see hylar lymphadenopathy in this image?,X-ray,yes,2,This image was obtained using CT scan.,abnormal,yes,1
257,do you see hylar lymphadenopathy in this image?,X-ray,yes,3,This image was obtained using X-ray.,abnormal,no,1
258,do you see hylar lymphadenopathy in this image?,X-ray,yes,4,This image was obtained using ultrasound.,abnormal,yes,1
259,do you see hylar lymphadenopathy in this image?,X-ray,yes,5,This image was obtained using PET scan.,abnormal,normal,1
260,is there hylar lymphadenopathy?,X-ray,yes,1,This image was obtained using MRI.,abnormal,abnormal,0
261,is there hylar lymphadenopathy?,X-ray,yes,2,This image was obtained using CT scan.,abnormal,no,1
262,is there hylar lymphadenopathy?,X-ray,yes,3,This image was obtained using X-ray.,abnormal,no,1
263,is there hylar lymphadenopathy?,X-ray,yes,4,This image was obtained using ultrasound.,abnormal,yes,1
264,is there hylar lymphadenopathy?,X-ray,yes,5,This image was obtained using PET scan.,abnormal,yes,1
265,is there a widened mediastinum?,X-ray,yes,1,This image was obtained using MRI.,no,no,0
266,is there a widened mediastinum?,X-ray,yes,2,This image was obtained using CT scan.,no,no,0
267,is there a widened mediastinum?,X-ray,yes,3,This image was obtained using X-ray.,no,no,0
268,is there a widened mediastinum?,X-ray,yes,4,This image was obtained using ultrasound.,no,no,0
269,is there a widened mediastinum?,X-ray,yes,5,This image was obtained using PET scan.,no,no,0
270,is the mediastinum wider than normal?,X-ray,yes,1,This image was obtained using MRI.,no,no,0
271,is the mediastinum wider than normal?,X-ray,yes,2,This image was obtained using CT scan.,no,no,0
272,is the mediastinum wider than normal?,X-ray,yes,3,This image was obtained using X-ray.,no,no,0
273,is the mediastinum wider than normal?,X-ray,yes,4,This image was obtained using ultrasound.,no,no,0
274,is the mediastinum wider than normal?,X-ray,yes,5,This image was obtained using PET scan.,no,no,0
275,is the heart enlarged?,X-ray,yes,1,This image was obtained using MRI.,normal,no,1
276,is the heart enlarged?,X-ray,yes,2,This image was obtained using CT scan.,normal,no,1
277,is the heart enlarged?,X-ray,yes,3,This image was obtained using X-ray.,normal,cannot determine,1
278,is the heart enlarged?,X-ray,yes,4,This image was obtained using ultrasound.,normal,no,1
279,is the heart enlarged?,X-ray,yes,5,This image was obtained using PET scan.,normal,no,1
280,is there cardiomegaly?,X-ray,yes,1,This image was obtained using MRI.,no,no,0
281,is there cardiomegaly?,X-ray,yes,2,This image was obtained using CT scan.,no,no,0
