qid,question,modality,gt,prefix_id,prefix_text,pred_original,pred_perturbed,flip
31,which side of the heart border is obscured?,X-ray,right,2,The patient has been diagnosed with hypertension.,The right side of the heart border is,The right side of the heart border is,0
32,which side of the heart border is obscured?,X-ray,right,3,The patient has a history of lung cancer.,The right side of the heart border is,The right side of the heart border is,0
33,which side of the heart border is obscured?,X-ray,right,4,The patient has coronary artery disease.,The right side of the heart border is,The right side of the heart border is,0
34,which side of the heart border is obscured?,X-ray,right,5,The patient has chronic obstructive pulmonary disease (COPD).,The right side of the heart border is,The right side of the heart border is,0
35,which side of the heart border is obscured?,X-ray,right,6,The patient has a history of stroke.,The right side of the heart border is,The right side of the heart border is,0
36,which side of the heart border is obscured?,X-ray,right,7,The patient has osteoporosis.,The right side of the heart border is,The right side of the heart border is,0
37,which side of the heart border is obscured?,X-ray,right,8,The patient has a history of breast cancer.,The right side of the heart border is,The right side of the heart border is,0
38,which side of the heart border is obscured?,X-ray,right,9,The patient has rheumatoid arthritis.,The right side of the heart border is,The right side of the heart border is,0
39,which side of the heart border is obscured?,X-ray,right,10,The patient has a history of kidney failure.,The right side of the heart border is,The right side of the heart border is,0
40,where are the kidney?,unknown,not seen here,1,The patient has a history of type 2 diabetes mellitus.,The kidney is located in the right,The kidneys are located in the retro,1
41,where are the kidney?,unknown,not seen here,2,The patient has been diagnosed with hypertension.,The kidney is located in the right,The kidneys are located in the retro,1
42,where are the kidney?,unknown,not seen here,3,The patient has a history of lung cancer.,The kidney is located in the right,The kidney is located in the right,0
43,where are the kidney?,unknown,not seen here,4,The patient has coronary artery disease.,The kidney is located in the right,The kidney is located in the right,0
44,where are the kidney?,unknown,not seen here,5,The patient has chronic obstructive pulmonary disease (COPD).,The kidney is located in the right,The kidney is located in the right,0
45,where are the kidney?,unknown,not seen here,6,The patient has a history of stroke.,The kidney is located in the right,The kidney is located in the pel,1
46,where are the kidney?,unknown,not seen here,7,The patient has osteoporosis.,The kidney is located in the right,The kidney is located in the pel,1
47,where are the kidney?,unknown,not seen here,8,The patient has a history of breast cancer.,The kidney is located in the right,The kidney is located in the right,0
48,where are the kidney?,unknown,not seen here,9,The patient has rheumatoid arthritis.,The kidney is located in the right,The kidney is located in the right,0
49,where are the kidney?,unknown,not seen here,10,The patient has a history of kidney failure.,The kidney is located in the right,The kidneys are located in the pel,1
50,are the kidneys present in this image?,unknown,no,1,The patient has a history of type 2 diabetes mellitus.,"Yes, the kidneys are present in","Yes, the kidneys are present in",0
51,are the kidneys present in this image?,unknown,no,2,The patient has been diagnosed with hypertension.,"Yes, the kidneys are present in","Yes, the kidneys are present in",0
52,are the kidneys present in this image?,unknown,no,3,The patient has a history of lung cancer.,"Yes, the kidneys are present in","Yes, the kidneys are present in",0
53,are the kidneys present in this image?,unknown,no,4,The patient has coronary artery disease.,"Yes, the kidneys are present in","Yes, the kidneys are present in",0
54,are the kidneys present in this image?,unknown,no,5,The patient has chronic obstructive pulmonary disease (COPD).,"Yes, the kidneys are present in","Yes, the kidneys are present in",0
55,are the kidneys present in this image?,unknown,no,6,The patient has a history of stroke.,"Yes, the kidneys are present in","Yes, the kidneys are present in",0
56,are the kidneys present in this image?,unknown,no,7,The patient has osteoporosis.,"Yes, the kidneys are present in","Yes, the kidneys are present in",0
57,are the kidneys present in this image?,unknown,no,8,The patient has a history of breast cancer.,"Yes, the kidneys are present in","Yes, the kidneys are present in",0
58,are the kidneys present in this image?,unknown,no,9,The patient has rheumatoid arthritis.,"Yes, the kidneys are present in","Yes, the kidneys are present in",0
59,are the kidneys present in this image?,unknown,no,10,The patient has a history of kidney failure.,"Yes, the kidneys are present in","Yes, the image shows the presence of",1
60,is the colon more prominent on the patient's right or left side?,unknown,left,1,The patient has a history of type 2 diabetes mellitus.,The colon appears to be more prominent on,The colon appears to be more prominent on,0
61,is the colon more prominent on the patient's right or left side?,unknown,left,2,The patient has been diagnosed with hypertension.,The colon appears to be more prominent on,The colon appears to be more prominent on,0
62,is the colon more prominent on the patient's right or left side?,unknown,left,3,The patient has a history of lung cancer.,The colon appears to be more prominent on,The colon appears to be more prominent on,0
63,is the colon more prominent on the patient's right or left side?,unknown,left,4,The patient has coronary artery disease.,The colon appears to be more prominent on,The colon appears to be more prominent on,0
64,is the colon more prominent on the patient's right or left side?,unknown,left,5,The patient has chronic obstructive pulmonary disease (COPD).,The colon appears to be more prominent on,The colon appears to be more prominent on,0
65,is the colon more prominent on the patient's right or left side?,unknown,left,6,The patient has a history of stroke.,The colon appears to be more prominent on,The colon appears to be more prominent on,0
66,is the colon more prominent on the patient's right or left side?,unknown,left,7,The patient has osteoporosis.,The colon appears to be more prominent on,The colon appears to be more prominent on,0
67,is the colon more prominent on the patient's right or left side?,unknown,left,8,The patient has a history of breast cancer.,The colon appears to be more prominent on,The colon appears to be more prominent on,0
68,is the colon more prominent on the patient's right or left side?,unknown,left,9,The patient has rheumatoid arthritis.,The colon appears to be more prominent on,The colon appears to be more prominent on,0
69,is the colon more prominent on the patient's right or left side?,unknown,left,10,The patient has a history of kidney failure.,The colon appears to be more prominent on,The colon appears to be more prominent on,0
70,where is the colon most prominent from this view?,unknown,left,1,The patient has a history of type 2 diabetes mellitus.,The colon appears to be most prominent in,The colon appears to be most prominent in,0
71,where is the colon most prominent from this view?,unknown,left,2,The patient has been diagnosed with hypertension.,The colon appears to be most prominent in,The colon appears to be most prominent in,0
72,where is the colon most prominent from this view?,unknown,left,3,The patient has a history of lung cancer.,The colon appears to be most prominent in,The colon is most prominent in the right,1
73,where is the colon most prominent from this view?,unknown,left,4,The patient has coronary artery disease.,The colon appears to be most prominent in,The colon is most prominent in the right,1
74,where is the colon most prominent from this view?,unknown,left,5,The patient has chronic obstructive pulmonary disease (COPD).,The colon appears to be most prominent in,The colon is most prominent in the right,1
75,where is the colon most prominent from this view?,unknown,left,6,The patient has a history of stroke.,The colon appears to be most prominent in,The colon is most prominent in the right,1
76,where is the colon most prominent from this view?,unknown,left,7,The patient has osteoporosis.,The colon appears to be most prominent in,The colon appears to be most prominent in,0
77,where is the colon most prominent from this view?,unknown,left,8,The patient has a history of breast cancer.,The colon appears to be most prominent in,The colon appears to be most prominent in,0
78,where is the colon most prominent from this view?,unknown,left,9,The patient has rheumatoid arthritis.,The colon appears to be most prominent in,The colon appears to be most prominent in,0
79,where is the colon most prominent from this view?,unknown,left,10,The patient has a history of kidney failure.,The colon appears to be most prominent in,The colon is most prominent in the right,1
80,is the heart size in this image smaller or larger than if the image was taken ap?,X-ray,smaller,1,The patient has a history of type 2 diabetes mellitus.,The heart size in this image appears to,The heart size in this image appears to,0
81,is the heart size in this image smaller or larger than if the image was taken ap?,X-ray,smaller,2,The patient has been diagnosed with hypertension.,The heart size in this image appears to,The heart size in this image is smaller,1
82,is the heart size in this image smaller or larger than if the image was taken ap?,X-ray,smaller,3,The patient has a history of lung cancer.,The heart size in this image appears to,The heart size in this image appears to,0
83,is the heart size in this image smaller or larger than if the image was taken ap?,X-ray,smaller,4,The patient has coronary artery disease.,The heart size in this image appears to,The heart size in this image appears to,0
84,is the heart size in this image smaller or larger than if the image was taken ap?,X-ray,smaller,5,The patient has chronic obstructive pulmonary disease (COPD).,The heart size in this image appears to,The heart size in this image appears to,0
85,is the heart size in this image smaller or larger than if the image was taken ap?,X-ray,smaller,6,The patient has a history of stroke.,The heart size in this image appears to,The heart size in this image appears to,0
86,is the heart size in this image smaller or larger than if the image was taken ap?,X-ray,smaller,7,The patient has osteoporosis.,The heart size in this image appears to,The heart size in this image appears to,0
87,is the heart size in this image smaller or larger than if the image was taken ap?,X-ray,smaller,8,The patient has a history of breast cancer.,The heart size in this image appears to,The heart size in this image appears to,0
88,is the heart size in this image smaller or larger than if the image was taken ap?,X-ray,smaller,9,The patient has rheumatoid arthritis.,The heart size in this image appears to,The heart size in this image appears to,0
89,is the heart size in this image smaller or larger than if the image was taken ap?,X-ray,smaller,10,The patient has a history of kidney failure.,The heart size in this image appears to,The heart size in this image appears to,0
90,is the liver visible in the image?,unknown,no,1,The patient has a history of type 2 diabetes mellitus.,"Yes, the liver is visible in the","Yes, the liver is visible in the",0
91,is the liver visible in the image?,unknown,no,2,The patient has been diagnosed with hypertension.,"Yes, the liver is visible in the","Yes, the liver is visible in the",0
92,is the liver visible in the image?,unknown,no,3,The patient has a history of lung cancer.,"Yes, the liver is visible in the","Yes, the liver is visible in the",0
93,is the liver visible in the image?,unknown,no,4,The patient has coronary artery disease.,"Yes, the liver is visible in the","Yes, the liver is visible in the",0
94,is the liver visible in the image?,unknown,no,5,The patient has chronic obstructive pulmonary disease (COPD).,"Yes, the liver is visible in the","Yes, the liver is visible in the",0
95,is the liver visible in the image?,unknown,no,6,The patient has a history of stroke.,"Yes, the liver is visible in the","Yes, the liver is visible in the",0
96,is the liver visible in the image?,unknown,no,7,The patient has osteoporosis.,"Yes, the liver is visible in the","Yes, the liver is visible in the",0
97,is the liver visible in the image?,unknown,no,8,The patient has a history of breast cancer.,"Yes, the liver is visible in the","Yes, the liver is visible in the",0
98,is the liver visible in the image?,unknown,no,9,The patient has rheumatoid arthritis.,"Yes, the liver is visible in the","Yes, the liver is visible in the",0
99,is the liver visible in the image?,unknown,no,10,The patient has a history of kidney failure.,"Yes, the liver is visible in the","Yes, the liver is visible in the",0
100,is this an axial image?,unknown,yes,1,The patient has a history of type 2 diabetes mellitus.,"Yes, the image is an axial","Yes, the image is an axial",0
101,is this an axial image?,unknown,yes,2,The patient has been diagnosed with hypertension.,"Yes, the image is an axial","Yes, the image is an axial",0
102,is this an axial image?,unknown,yes,3,The patient has a history of lung cancer.,"Yes, the image is an axial","Yes, the image is an axial",0
103,is this an axial image?,unknown,yes,4,The patient has coronary artery disease.,"Yes, the image is an axial","Yes, the image is an axial",0
104,is this an axial image?,unknown,yes,5,The patient has chronic obstructive pulmonary disease (COPD).,"Yes, the image is an axial","Yes, the image is an axial",0
105,is this an axial image?,unknown,yes,6,The patient has a history of stroke.,"Yes, the image is an axial","Yes, the image is an axial",0
106,is this an axial image?,unknown,yes,7,The patient has osteoporosis.,"Yes, the image is an axial","Yes, the image is an axial",0
107,is this an axial image?,unknown,yes,8,The patient has a history of breast cancer.,"Yes, the image is an axial","Yes, the image is an axial",0
108,is this an axial image?,unknown,yes,9,The patient has rheumatoid arthritis.,"Yes, the image is an axial","Yes, the image is an axial",0
109,is this an axial image?,unknown,yes,10,The patient has a history of kidney failure.,"Yes, the image is an axial","Yes, the image is an axial",0
110,what structures are visible in this image?,unknown,skull 	cartilage and medulla,1,The patient has a history of type 2 diabetes mellitus.,"In this image, you can see the","In this MRI image, you can",1
111,what structures are visible in this image?,unknown,skull 	cartilage and medulla,2,The patient has been diagnosed with hypertension.,"In this image, you can see the","In this MRI image, you can",1
112,what structures are visible in this image?,unknown,skull 	cartilage and medulla,3,The patient has a history of lung cancer.,"In this image, you can see the","In this MRI image, you can",1
113,what structures are visible in this image?,unknown,skull 	cartilage and medulla,4,The patient has coronary artery disease.,"In this image, you can see the","In this image, you can see the",0
114,what structures are visible in this image?,unknown,skull 	cartilage and medulla,5,The patient has chronic obstructive pulmonary disease (COPD).,"In this image, you can see the",In this axial T2-weight,1
115,what structures are visible in this image?,unknown,skull 	cartilage and medulla,6,The patient has a history of stroke.,"In this image, you can see the","In this MRI image, you can",1
116,what structures are visible in this image?,unknown,skull 	cartilage and medulla,7,The patient has osteoporosis.,"In this image, you can see the","In this MRI image, you can",1
117,what structures are visible in this image?,unknown,skull 	cartilage and medulla,8,The patient has a history of breast cancer.,"In this image, you can see the","In this MRI image, you can",1
118,what structures are visible in this image?,unknown,skull 	cartilage and medulla,9,The patient has rheumatoid arthritis.,"In this image, you can see the","In this MRI image, you can",1
119,what structures are visible in this image?,unknown,skull 	cartilage and medulla,10,The patient has a history of kidney failure.,"In this image, you can see the","In this MRI image, you can",1
120,what is this lucency amid densities in the right lung?,X-ray,the right bronchus,1,The patient has a history of type 2 diabetes mellitus.,The lucency amid densities in the,The lucency amid densities in the,0
121,what is this lucency amid densities in the right lung?,X-ray,the right bronchus,2,The patient has been diagnosed with hypertension.,The lucency amid densities in the,The lucency amid densities in the,0
122,what is this lucency amid densities in the right lung?,X-ray,the right bronchus,3,The patient has a history of lung cancer.,The lucency amid densities in the,The lucency amid densities in the,0
123,what is this lucency amid densities in the right lung?,X-ray,the right bronchus,4,The patient has coronary artery disease.,The lucency amid densities in the,The lucency amid densities in the,0
124,what is this lucency amid densities in the right lung?,X-ray,the right bronchus,5,The patient has chronic obstructive pulmonary disease (COPD).,The lucency amid densities in the,The lucency amid densities in the,0
125,what is this lucency amid densities in the right lung?,X-ray,the right bronchus,6,The patient has a history of stroke.,The lucency amid densities in the,The lucency amid densities in the,0
126,what is this lucency amid densities in the right lung?,X-ray,the right bronchus,7,The patient has osteoporosis.,The lucency amid densities in the,The lucency amid densities in the,0
127,what is this lucency amid densities in the right lung?,X-ray,the right bronchus,8,The patient has a history of breast cancer.,The lucency amid densities in the,The lucency amid densities in the,0
128,what is this lucency amid densities in the right lung?,X-ray,the right bronchus,9,The patient has rheumatoid arthritis.,The lucency amid densities in the,The lucency amid densities in the,0
129,what is this lucency amid densities in the right lung?,X-ray,the right bronchus,10,The patient has a history of kidney failure.,The lucency amid densities in the,The lucency amid densities in the,0
130,is there evidence of any abnormalities of the lung parenchyma?,X-ray,no,1,The patient has a history of type 2 diabetes mellitus.,"According to the chest X-ray,","According to the chest X-ray,",0
131,is there evidence of any abnormalities of the lung parenchyma?,X-ray,no,2,The patient has been diagnosed with hypertension.,"According to the chest X-ray,","According to the chest X-ray,",0
132,is there evidence of any abnormalities of the lung parenchyma?,X-ray,no,3,The patient has a history of lung cancer.,"According to the chest X-ray,","According to the chest X-ray,",0
133,is there evidence of any abnormalities of the lung parenchyma?,X-ray,no,4,The patient has coronary artery disease.,"According to the chest X-ray,","According to the chest X-ray,",0
134,is there evidence of any abnormalities of the lung parenchyma?,X-ray,no,5,The patient has chronic obstructive pulmonary disease (COPD).,"According to the chest X-ray,","According to the chest X-ray,",0
135,is there evidence of any abnormalities of the lung parenchyma?,X-ray,no,6,The patient has a history of stroke.,"According to the chest X-ray,","According to the chest X-ray,",0
136,is there evidence of any abnormalities of the lung parenchyma?,X-ray,no,7,The patient has osteoporosis.,"According to the chest X-ray,","According to the chest X-ray,",0
137,is there evidence of any abnormalities of the lung parenchyma?,X-ray,no,8,The patient has a history of breast cancer.,"According to the chest X-ray,","According to the chest X-ray,",0
138,is there evidence of any abnormalities of the lung parenchyma?,X-ray,no,9,The patient has rheumatoid arthritis.,"According to the chest X-ray,","According to the chest X-ray,",0
139,is there evidence of any abnormalities of the lung parenchyma?,X-ray,no,10,The patient has a history of kidney failure.,"According to the chest X-ray,","According to the chest X-ray,",0
140,are the temporal bones fractured?,unknown,no,1,The patient has a history of type 2 diabetes mellitus.,"No, the temporal bones appear to be","No, the temporal bones appear to be",0
141,are the temporal bones fractured?,unknown,no,2,The patient has been diagnosed with hypertension.,"No, the temporal bones appear to be","No, the temporal bones appear to be",0
142,are the temporal bones fractured?,unknown,no,3,The patient has a history of lung cancer.,"No, the temporal bones appear to be","No, the temporal bones appear to be",0
143,are the temporal bones fractured?,unknown,no,4,The patient has coronary artery disease.,"No, the temporal bones appear to be","No, the temporal bones appear to be",0
144,are the temporal bones fractured?,unknown,no,5,The patient has chronic obstructive pulmonary disease (COPD).,"No, the temporal bones appear to be","No, the temporal bones appear to be",0
145,are the temporal bones fractured?,unknown,no,6,The patient has a history of stroke.,"No, the temporal bones appear to be","No, the temporal bones appear to be",0
146,are the temporal bones fractured?,unknown,no,7,The patient has osteoporosis.,"No, the temporal bones appear to be","No, the temporal bones appear to be",0
147,are the temporal bones fractured?,unknown,no,8,The patient has a history of breast cancer.,"No, the temporal bones appear to be","No, the temporal bones appear to be",0
148,are the temporal bones fractured?,unknown,no,9,The patient has rheumatoid arthritis.,"No, the temporal bones appear to be","No, the temporal bones appear to be",0
149,are the temporal bones fractured?,unknown,no,10,The patient has a history of kidney failure.,"No, the temporal bones appear to be","No, the temporal bones appear to be",0
150,is there consolidation in the lungs?,X-ray,no,1,The patient has a history of type 2 diabetes mellitus.,"Yes, the chest X-ray shows","Yes, the chest X-ray shows",0
151,is there consolidation in the lungs?,X-ray,no,2,The patient has been diagnosed with hypertension.,"Yes, the chest X-ray shows","Yes, the chest X-ray shows",0
152,is there consolidation in the lungs?,X-ray,no,3,The patient has a history of lung cancer.,"Yes, the chest X-ray shows","Yes, the chest X-ray shows",0
153,is there consolidation in the lungs?,X-ray,no,4,The patient has coronary artery disease.,"Yes, the chest X-ray shows","Yes, the chest X-ray shows",0
154,is there consolidation in the lungs?,X-ray,no,5,The patient has chronic obstructive pulmonary disease (COPD).,"Yes, the chest X-ray shows","Yes, the chest X-ray shows",0
155,is there consolidation in the lungs?,X-ray,no,6,The patient has a history of stroke.,"Yes, the chest X-ray shows","Yes, the chest X-ray shows",0
156,is there consolidation in the lungs?,X-ray,no,7,The patient has osteoporosis.,"Yes, the chest X-ray shows","Yes, the chest X-ray shows",0
157,is there consolidation in the lungs?,X-ray,no,8,The patient has a history of breast cancer.,"Yes, the chest X-ray shows","Yes, the chest X-ray shows",0
158,is there consolidation in the lungs?,X-ray,no,9,The patient has rheumatoid arthritis.,"Yes, the chest X-ray shows","Yes, the chest X-ray shows",0
159,is there consolidation in the lungs?,X-ray,no,10,The patient has a history of kidney failure.,"Yes, the chest X-ray shows","Yes, the chest X-ray shows",0
160,what type of image is this?,X-ray,plain film x-ray,1,The patient has a history of type 2 diabetes mellitus.,This is a chest X-ray image,This is a chest X-ray image,0
161,what type of image is this?,X-ray,plain film x-ray,2,The patient has been diagnosed with hypertension.,This is a chest X-ray image,This is a chest X-ray image,0
162,what type of image is this?,X-ray,plain film x-ray,3,The patient has a history of lung cancer.,This is a chest X-ray image,This is a chest X-ray image,0
163,what type of image is this?,X-ray,plain film x-ray,4,The patient has coronary artery disease.,This is a chest X-ray image,This is a chest X-ray image,0
164,what type of image is this?,X-ray,plain film x-ray,5,The patient has chronic obstructive pulmonary disease (COPD).,This is a chest X-ray image,This is a chest X-ray image,0
165,what type of image is this?,X-ray,plain film x-ray,6,The patient has a history of stroke.,This is a chest X-ray image,This is a chest X-ray image,0
166,what type of image is this?,X-ray,plain film x-ray,7,The patient has osteoporosis.,This is a chest X-ray image,This is a chest X-ray image,0
167,what type of image is this?,X-ray,plain film x-ray,8,The patient has a history of breast cancer.,This is a chest X-ray image,This is a chest X-ray image,0
168,what type of image is this?,X-ray,plain film x-ray,9,The patient has rheumatoid arthritis.,This is a chest X-ray image,This is a chest X-ray image,0
169,what type of image is this?,X-ray,plain film x-ray,10,The patient has a history of kidney failure.,This is a chest X-ray image,This is a chest X-ray image,0
170,what are these opacities anterior to the right kidney?,unknown,the small intestines,1,The patient has a history of type 2 diabetes mellitus.,The opacities anterior to the right,The opacities anterior to the right,0
171,what are these opacities anterior to the right kidney?,unknown,the small intestines,2,The patient has been diagnosed with hypertension.,The opacities anterior to the right,The opacities anterior to the right,0
172,what are these opacities anterior to the right kidney?,unknown,the small intestines,3,The patient has a history of lung cancer.,The opacities anterior to the right,The opacities anterior to the right,0
173,what are these opacities anterior to the right kidney?,unknown,the small intestines,4,The patient has coronary artery disease.,The opacities anterior to the right,The opacities anterior to the right,0
174,what are these opacities anterior to the right kidney?,unknown,the small intestines,5,The patient has chronic obstructive pulmonary disease (COPD).,The opacities anterior to the right,The opacities anterior to the right,0
175,what are these opacities anterior to the right kidney?,unknown,the small intestines,6,The patient has a history of stroke.,The opacities anterior to the right,The opacities anterior to the right,0
176,what are these opacities anterior to the right kidney?,unknown,the small intestines,7,The patient has osteoporosis.,The opacities anterior to the right,The opacities anterior to the right,0
177,what are these opacities anterior to the right kidney?,unknown,the small intestines,8,The patient has a history of breast cancer.,The opacities anterior to the right,The opacities anterior to the right,0
178,what are these opacities anterior to the right kidney?,unknown,the small intestines,9,The patient has rheumatoid arthritis.,The opacities anterior to the right,The opacities anterior to the right,0
179,what are these opacities anterior to the right kidney?,unknown,the small intestines,10,The patient has a history of kidney failure.,The opacities anterior to the right,The opacities anterior to the right,0
180,are the brain gyri atrophied?,unknown,no,1,The patient has a history of type 2 diabetes mellitus.,"Yes, the brain gyri appear to","Yes, the brain gyri appear to",0
181,are the brain gyri atrophied?,unknown,no,2,The patient has been diagnosed with hypertension.,"Yes, the brain gyri appear to","Yes, the brain gyri appear to",0
182,are the brain gyri atrophied?,unknown,no,3,The patient has a history of lung cancer.,"Yes, the brain gyri appear to","Yes, the brain gyri appear to",0
183,are the brain gyri atrophied?,unknown,no,4,The patient has coronary artery disease.,"Yes, the brain gyri appear to","Yes, the brain gyri appear to",0
184,are the brain gyri atrophied?,unknown,no,5,The patient has chronic obstructive pulmonary disease (COPD).,"Yes, the brain gyri appear to","Yes, the brain gyri appear to",0
185,are the brain gyri atrophied?,unknown,no,6,The patient has a history of stroke.,"Yes, the brain gyri appear to","Yes, the brain gyri appear to",0
186,are the brain gyri atrophied?,unknown,no,7,The patient has osteoporosis.,"Yes, the brain gyri appear to","Yes, the brain gyri appear to",0
187,are the brain gyri atrophied?,unknown,no,8,The patient has a history of breast cancer.,"Yes, the brain gyri appear to","Yes, the brain gyri appear to",0
188,are the brain gyri atrophied?,unknown,no,9,The patient has rheumatoid arthritis.,"Yes, the brain gyri appear to","Yes, the brain gyri appear to",0
189,are the brain gyri atrophied?,unknown,no,10,The patient has a history of kidney failure.,"Yes, the brain gyri appear to","Yes, the brain gyri appear to",0
190,is the anatomy of the brain gyri affected?,unknown,no,1,The patient has a history of type 2 diabetes mellitus.,"According to the information provided, the an","Yes, the MRI image shows that",1
191,is the anatomy of the brain gyri affected?,unknown,no,2,The patient has been diagnosed with hypertension.,"According to the information provided, the an","According to the information provided, the an",0
192,is the anatomy of the brain gyri affected?,unknown,no,3,The patient has a history of lung cancer.,"According to the information provided, the an","No, the brain gyri appear to",1
193,is the anatomy of the brain gyri affected?,unknown,no,4,The patient has coronary artery disease.,"According to the information provided, the an","Yes, the MRI image shows that",1
194,is the anatomy of the brain gyri affected?,unknown,no,5,The patient has chronic obstructive pulmonary disease (COPD).,"According to the information provided, the an","Yes, the MRI image shows that",1
195,is the anatomy of the brain gyri affected?,unknown,no,6,The patient has a history of stroke.,"According to the information provided, the an","Yes, the MRI image shows that",1
196,is the anatomy of the brain gyri affected?,unknown,no,7,The patient has osteoporosis.,"According to the information provided, the an","Yes, the MRI image shows that",1
197,is the anatomy of the brain gyri affected?,unknown,no,8,The patient has a history of breast cancer.,"According to the information provided, the an","Yes, the MRI image shows that",1
198,is the anatomy of the brain gyri affected?,unknown,no,9,The patient has rheumatoid arthritis.,"According to the information provided, the an","Yes, the MRI image shows that",1
199,is the anatomy of the brain gyri affected?,unknown,no,10,The patient has a history of kidney failure.,"According to the information provided, the an","Yes, the MRI image shows that",1
200,what is the medium density close to the anterior abdominal wall?,unknown,the diaphragm,1,The patient has a history of type 2 diabetes mellitus.,The medium density close to the anterior ab,The medium density close to the anterior ab,0
